	Windspeed	STDeV	Leq_x	Leq_y	Leq_res
124	16.7	2.25	51583.91714376433	79742.73262644898	64523.885884318726
125	16.7	2.5	52459.591267504744	91514.21650815435	69774.38448456563
126	16.8	1.0	48871.41568896701	73281.75700475599	63471.10187206451
127	16.8	1.25	52376.48977081212	93050.02485255073	73260.07077437828
131	16.8	2.25	60185.44286871753	103862.55145397637	78731.75442359885
130	16.8	2.0	51709.572655989745	87276.38143349427	70150.29180032475
129	16.8	1.75	49925.993410866104	69946.38689480364	57622.75351792087
132	16.8	2.5	51008.74499932984	75739.80888645918	71885.81950666818
128	16.8	1.5	49940.75248006353	70369.4932348754	60608.256941148284
135	16.9	1.5	50368.18588441288	87785.26294111306	71307.4764176294
133	16.9	1.0	49326.439928170235	87688.80908172067	65251.28749589079
134	16.9	1.25	49926.84428471475	83608.68244085525	67612.58134477676
136	16.9	1.75	50841.66176529	62732.81720054128	57682.90036307951
137	16.9	2.0	51312.29487610918	74930.43961816517	57648.15463887502
138	16.9	2.25	50656.399601989295	86863.981642884	64686.0600600162
139	16.9	2.5	52453.652343466	73534.929728837	67244.71872987488
140	17.0	1.0	49410.64732872145	92691.07740264118	72522.71324872524
141	17.0	1.25	49070.19181676757	81679.02943157015	65706.42278758329
142	17.0	1.5	50467.031084195674	86210.1422823263	70807.06804548086
143	17.0	1.75	50789.503345411744	86260.32146576181	71357.14285319143
145	17.0	2.25	51936.15033006888	91287.54029045731	66105.6567953127
146	17.0	2.5	51776.02521905327	63826.80350423951	59844.36875048594
144	17.0	2.0	51152.73965262984	90040.31414544678	67327.17570317569
151	17.1	2.0	50513.86976873398	77035.00433556197	61414.49555421176
147	17.1	1.0	49386.88831443913	78434.69583368642	61674.70122194076
150	17.1	1.75	50634.53597173867	84233.52585857295	71984.99672482483
149	17.1	1.5	49986.72629310404	85277.21566992343	60936.768123006594
148	17.1	1.25	50427.117760687455	97928.14066925162	78982.10622663223
152	17.1	2.25	51413.02311201268	96039.4289174111	74328.43598573076
153	17.1	2.5	52526.56451103813	96197.95055785796	71568.5352327357
156	17.2	1.5	51091.77974561397	89754.95500718415	69502.63572505391
157	17.2	1.75	50976.18407365932	95947.16429450538	74471.31221220225
158	17.2	2.0	56474.11186043692	107573.35590179116	84973.5153412409
159	17.2	2.25	51126.19005707633	68303.09649818907	59173.08940361044
154	17.2	1.0	49792.486126018026	87699.1883299346	67154.46840824251
155	17.2	1.25	49458.43561889105	77555.90818592363	62877.81317534466
160	17.2	2.5	52173.147494562414	95684.95843358224	69238.55883572677
164	17.3	1.75	51330.973650248416	76492.87673140943	65784.24394484494
162	17.3	1.25	49506.496773437546	69258.97980871335	63768.75247056719
161	17.3	1.0	49571.258814662935	85600.64189428187	67997.82584701946
166	17.3	2.25	52659.18615853584	59746.42584362044	58549.3672216571
165	17.3	2.0	50441.48041850422	70076.66923180371	58807.72242410952
167	17.3	2.5	53066.65121387415	82261.91003036643	59488.98385648429
163	17.3	1.5	52074.904743890635	90556.79694074925	68349.81938889087
170	17.4	1.5	52198.00932506924	100401.00155187435	73814.64890562573
173	17.4	2.25	53532.288979430814	112878.36705996723	75413.74479563757
171	17.4	1.75	50747.10643578128	81000.1199795974	60433.84409857758
174	17.4	2.5	52294.94353068085	61692.93110639655	58623.019920398336
168	17.4	1.0	48889.91380509808	89693.3868177192	67759.61452920255
169	17.4	1.25	49427.49139076302	90282.01238274321	63847.774223900225
172	17.4	2.0	50088.67326773733	69720.377289201	53273.3264637663
177	17.5	1.5	50432.4831725228	76227.22155426054	62581.98745697165
181	17.5	2.5	54545.48897009378	81606.89774558213	70817.7627557136
179	17.5	2.0	51399.99071790548	63554.29220024417	59525.514588404476
175	17.5	1.0	48620.56657377297	75779.81674799147	62600.35233604597
180	17.5	2.25	56303.27826726436	99124.77501139	77542.59357291163
178	17.5	1.75	54114.66193112712	102965.71005012126	70997.03312812191
176	17.5	1.25	49546.63379690663	64505.37202696059	55256.03169924131
186	17.6	2.0	50399.261584612475	74423.26578725119	57642.09512826273
185	17.6	1.75	51224.54382079312	86192.64431367928	69314.14625113232
188	17.6	2.5	54058.46635338944	86183.82161583705	71769.65518892283
182	17.6	1.0	49279.72560239663	83749.6659091331	67411.7076476033
184	17.6	1.5	50318.055137170646	85314.60079546821	67644.9906994553
187	17.6	2.25	54977.634802250446	98265.72521139492	71412.83765188842
183	17.6	1.25	49332.30901185401	74873.98667855997	65732.5764036341
193	17.7	2.0	52705.70321249741	64919.53808177415	58392.8735938469
194	17.7	2.25	52651.02032427075	70443.48999872373	60271.89836149036
195	17.7	2.5	52071.08806512588	83224.54850177727	63121.04628526246
190	17.7	1.25	49413.5736897687	78278.06555752482	61064.84870686215
191	17.7	1.5	49936.97834452523	74511.84591308498	62402.14699485717
189	17.7	1.0	49272.39667693352	77084.45665374104	62614.122568502
192	17.7	1.75	51102.30542303042	76000.66359282189	61824.239342200344
200	17.8	2.0	52431.898469570566	95261.97726743255	68723.12971726808
201	17.8	2.25	51677.07922702167	85274.88275393928	66855.27957457452
198	17.8	1.5	50403.824264771385	82390.44584050891	59100.15618995656
202	17.8	2.5	53875.009962566364	78063.76341072979	66503.34768275128
199	17.8	1.75	51325.7109150093	79701.08691558121	67364.88720063867
196	17.8	1.0	49804.515812231395	84218.61180264388	61773.87399487701
197	17.8	1.25	56262.502763269484	102648.23357920632	79520.50090939825
204	17.9	1.25	49058.41853039533	84921.317522746	58006.60716360499
207	17.9	2.0	51384.520399397006	81211.24302955829	67971.89526190914
208	17.9	2.25	51691.25100442506	58963.073620851574	59495.27637960131
206	17.9	1.75	51380.48440555987	81063.84706662991	68825.63914489961
203	17.9	1.0	49300.26306786042	84451.6540449232	67578.62674317109
209	17.9	2.5	52388.63119956766	76507.15727902457	64245.81753064015
205	17.9	1.5	49710.7239864271	89699.71409360722	70250.38749837202
212	18.0	1.5	49908.60552401669	98108.45135617815	74257.97492597322
210	18.0	1.0	49225.250003393885	76403.05768940305	60742.817724179695
215	18.0	2.25	57487.876243995604	115327.15940065445	81473.36055159246
214	18.0	2.0	51432.93880657207	69336.8524516425	61139.61077670766
216	18.0	2.5	53937.60300532859	96314.71742311081	69070.94216733579
211	18.0	1.25	50100.038483077966	90545.72119271365	69238.29969860554
213	18.0	1.75	50143.391785682725	73522.04175667049	65002.935528775044
220	18.1	1.75	52420.146621057014	90890.99121970641	70790.87870285104
219	18.1	1.5	50724.66067783775	102759.74950360667	64492.940382259876
217	18.1	1.0	48905.217924218116	95760.65641277916	69145.58672611816
222	18.1	2.25	56927.92850542589	107782.9915930835	76882.50417857915
221	18.1	2.0	50623.97483845999	77952.8996905686	60778.04915776801
223	18.1	2.5	54464.872062598544	90016.31440388088	72965.91062731069
218	18.1	1.25	49664.532541930545	85513.99026009522	64717.76206089288
228	18.2	2.0	51690.262547342056	65889.17338758514	52916.68506945625
227	18.2	1.75	50998.66615021074	82711.56108727808	66977.20498889328
225	18.2	1.25	49044.74607472905	77888.75238389413	61476.129659853985
226	18.2	1.5	49999.42699454852	54766.988362054435	50560.82189180447
230	18.2	2.5	54178.179817050164	64788.78502534387	56896.91245953705
229	18.2	2.25	51810.414535339434	98146.83826439953	71785.98117467335
224	18.2	1.0	49384.97525431016	95583.37757681598	70317.2372127339
237	18.3	2.5	54041.13298071699	85629.38811143539	58099.63792360752
234	18.3	1.75	54121.10454399719	116194.50121499831	77437.27914575856
232	18.3	1.25	49211.94077877348	71410.83546929821	62166.721145008785
235	18.3	2.0	51568.76158933411	82494.80851416921	56676.280781983216
231	18.3	1.0	49612.827668225924	87835.48272516976	64913.297865849025
233	18.3	1.5	49896.95325286924	87133.52936275974	61903.81900997993
236	18.3	2.25	53506.68972500835	105246.36559693537	76354.87270466202
239	18.4	1.25	50067.86522731553	79861.45045811868	58550.42908228514
238	18.4	1.0	48833.57228552012	79386.33961520021	65889.45532520971
240	18.4	1.5	50372.86280486155	89152.37190960193	67891.77170106635
242	18.4	2.0	50785.14915126591	95340.4426564616	73165.10959557808
243	18.4	2.25	51609.31543319437	88348.10466758594	68308.09468893662
244	18.4	2.5	55335.61029177995	88128.32868581805	78442.71978088556
241	18.4	1.75	62583.806187276525	110927.6117141138	80424.2984953839
251	18.5	2.5	54946.96375548801	93441.54873624713	60463.85309083184
249	18.5	2.0	59555.706752221886	106896.29211315177	82967.91387653656
250	18.5	2.25	56021.521720463	107488.77699288743	77207.82892838195
245	18.5	1.0	49484.07268514017	83625.76011504035	61558.83915268586
248	18.5	1.75	50642.7709233149	90304.51729054734	67155.69574314791
246	18.5	1.25	53270.56954551165	101623.56315735189	73156.79548326849
247	18.5	1.5	51025.15996627032	90998.84588555366	63014.79610437598
252	18.6	1.0	49627.3227457709	99941.61204105392	66909.22919315944
254	18.6	1.5	55186.68893023533	106421.8544935561	77900.5761361705
255	18.6	1.75	51225.825273322924	85780.04995327756	67319.13820998925
256	18.6	2.0	51681.53833135437	107557.62591229004	71809.64511949864
253	18.6	1.25	49746.11603784447	84136.22692814833	65805.15069476265
258	18.6	2.5	53868.76871039693	91830.81499109554	69120.79364709838
257	18.6	2.25	52029.58135048555	78979.3850966433	58847.78891912027
261	18.7	1.5	50205.2940073894	79846.47880908058	61370.9186451864
259	18.7	1.0	49525.15319877049	95275.71512858129	68997.13436774479
265	18.7	2.5	57422.08242918349	95094.48879239576	78686.69164951929
264	18.7	2.25	53150.57956461072	73207.68109841514	63434.673106370756
262	18.7	1.75	49980.56640305814	87758.86323099241	59285.70633799821
263	18.7	2.0	52046.479864260255	74420.30205055683	65716.3544980838
260	18.7	1.25	50378.05276205217	91384.54712914054	62532.14023206778
268	18.8	1.5	50319.05424997723	88202.4617454288	68736.30199195817
266	18.8	1.0	49644.307143144244	79973.31112533087	60493.671935427905
272	18.8	2.5	53158.30525831613	86688.31886241959	66675.43465551804
270	18.8	2.0	51945.45359304875	92687.54239502482	63577.212121385026
269	18.8	1.75	52305.1020445698	101912.72070523733	61366.20221162208
267	18.8	1.25	49511.67271776077	89280.09444927845	69545.42095702306
271	18.8	2.25	53179.85572419553	100977.82001107643	77751.89486913112
275	18.9	1.5	50217.80321220738	77186.15166211137	55536.52322731846
273	18.9	1.0	49402.806144875125	87437.81892257725	64228.11795874263
279	18.9	2.5	53324.2587436197	111848.64065022381	76337.01297796586
278	18.9	2.25	52933.18474861905	100152.49684041365	80053.44176673246
276	18.9	1.75	50653.94832211857	92930.50736558359	67450.77214603944
274	18.9	1.25	50348.78127976105	96674.94777551465	66806.13274700218
277	18.9	2.0	51677.02813077258	96818.60395373462	73511.39407010782
285	19.0	2.25	52105.18518014768	91154.0247546691	58920.198268481436
284	19.0	2.0	58355.99569123011	108353.83142697849	79607.10900893743
286	19.0	2.5	57496.53753960163	102125.86806162147	75752.22384097327
282	19.0	1.5	49532.43898972279	92908.39867078236	69626.36955962495
281	19.0	1.25	50005.740104933895	88701.04699647542	69009.38427932598
280	19.0	1.0	49982.531797498676	96999.10268870364	69439.31461079165
283	19.0	1.75	50522.52816606478	92466.55337839185	70302.4766601952
293	19.1	2.5	64998.033454707576	116410.74542970727	87124.89588236027
287	19.1	1.0	49326.75940995057	89880.88608617638	66865.526698222
288	19.1	1.25	49439.327595975476	75632.80149602446	59687.10837131593
292	19.1	2.25	55090.45458486845	106595.83182409943	78437.62132007147
290	19.1	1.75	51903.46657361471	94832.87391191379	65600.43071168709
289	19.1	1.5	52086.86782004873	83217.76853318495	59092.57498704072
291	19.1	2.0	62638.39000920287	115950.28957548848	85946.32625772365
294	19.2	1.0	49502.592352959626	87690.94558479325	63648.39122770006
296	19.2	1.5	50966.13006668305	98592.32210157721	67013.32025623621
295	19.2	1.25	50267.22887115738	92406.98163276823	61299.84952747562
299	19.2	2.25	56758.67473510242	108973.03657929778	80221.45949209784
298	19.2	2.0	53972.71727074286	97451.12852044449	74980.09714001448
300	19.2	2.5	54050.912193587545	96391.66770903178	74437.7656496426
297	19.2	1.75	49804.992188480435	92212.0265115818	65065.49453193913
304	19.3	1.75	53705.311470197776	98561.84212850264	71896.84006823911
301	19.3	1.0	50541.01011219491	92286.99461880948	63518.1932492827
303	19.3	1.5	51279.024168696145	100781.70819458192	70185.65141640948
302	19.3	1.25	49714.240605670486	85877.28725546566	63034.70260101103
306	19.3	2.25	52336.43563314376	101273.41865556115	69669.74729092831
305	19.3	2.0	52823.69420937059	88672.19117787223	66315.17854848703
307	19.3	2.5	53472.38996165032	87853.72533578149	77024.37315653777
310	19.4	1.5	51733.68396350488	105814.58983470844	73205.69533851393
312	19.4	2.0	62859.9039224333	109055.58285409366	82676.39930637593
311	19.4	1.75	50844.4735494957	95812.23381794254	69115.9667680858
309	19.4	1.25	49491.487192833294	85356.94448049097	61388.79413367135
313	19.4	2.25	55190.00348764327	94592.31887041497	74042.16974513032
314	19.4	2.5	57933.92832299118	85816.54382411974	63571.987425360334
308	19.4	1.0	49524.83398833289	79601.57260041377	63127.19078488675
318	19.5	1.75	51666.431247579036	87890.06971727242	67661.79686976214
317	19.5	1.5	50945.75568054493	85987.80266129861	64269.97451322346
320	19.5	2.25	51797.16202674512	100950.06815162628	74055.85287629657
319	19.5	2.0	52510.90114166344	97935.29207311489	71808.96849641122
315	19.5	1.0	49001.75462075775	87012.44037456563	62721.45516322578
316	19.5	1.25	49664.810030418004	91571.31185703006	66474.107731124
321	19.5	2.5	55027.61886015291	96971.14641269506	66864.1597379528
322	19.6	1.0	49772.75681272636	87061.80584943412	62928.12102379024
324	19.6	1.5	50321.99642574456	98561.49844957379	68590.06520735763
323	19.6	1.25	49600.18142056249	83815.55042907676	60662.70776590842
328	19.6	2.5	53212.74998697647	89817.50225719248	71754.9051019232
325	19.6	1.75	51819.49737147397	77247.79924328405	59057.34430918426
327	19.6	2.25	53690.839443557314	97337.7815606519	66745.38949021677
326	19.6	2.0	51653.11628473234	91078.01370691451	68931.69124428571
333	19.7	2.0	58128.04013596178	117785.53468948368	90092.20104172954
335	19.7	2.5	53711.180749200816	127948.10946443693	86392.20962538855
334	19.7	2.25	51999.255447071155	98946.66088711316	68480.35252888843
329	19.7	1.0	49380.14685174013	89419.43643629394	65019.26907006308
332	19.7	1.75	52190.232991902776	79887.13167025526	56785.86496113369
331	19.7	1.5	50998.80753833573	76476.14898876737	60429.52812528927
330	19.7	1.25	49115.23282172624	93693.736131039	66360.64439757737
342	19.8	2.5	53709.961677486484	82299.45677097196	67752.49946616123
339	19.8	1.75	51059.10560444063	84974.21667036397	62588.96897700791
336	19.8	1.0	49695.06918275255	88757.0192989398	61095.980601906806
338	19.8	1.5	51493.126100502726	98905.18948367155	68471.57367475754
337	19.8	1.25	50232.11355951205	101062.11218572462	66536.49505176638
340	19.8	2.0	51739.12986887474	86391.91093296558	67945.59468559161
341	19.8	2.25	53399.25595765025	98168.41134151646	68887.70718379309
344	19.9	1.25	50881.28475977024	106953.71227761371	67371.20700163704
343	19.9	1.0	49492.09788038018	79896.87081952518	62684.93263476512
349	19.9	2.5	72398.7714009973	122297.66506549732	82093.55725533627
348	19.9	2.25	54877.616438157915	102089.66309521608	72161.00002643038
346	19.9	1.75	51727.58088781554	95122.59216223852	65741.47280627313
345	19.9	1.5	50291.17647434954	95256.8514352274	69084.475633533
347	19.9	2.0	53351.199644229724	70728.83183120926	61873.874778572914
350	20.0	1.0	49355.77980701822	82189.086186608	61830.40914830387
352	20.0	1.5	50521.554849148146	85536.23252972995	59489.77902385689
351	20.0	1.25	50951.522431688885	96582.00545363106	62960.02245475233
355	20.0	2.25	63919.04392344237	106081.42671656582	78751.62206803037
354	20.0	2.0	52125.453912363795	102775.44855578641	68640.01261137865
356	20.0	2.5	54400.29986431792	106440.30910934374	71957.85460050106
353	20.0	1.75	51932.33965951156	105239.15338300816	73250.01333900282
360	20.1	1.75	51254.127466556354	87897.04829686388	60586.30409465241
357	20.1	1.0	50325.12633614692	104367.09238281859	67417.15266734781
359	20.1	1.5	52679.19595066686	112952.64294218093	73976.02445184409
358	20.1	1.25	50601.01248773974	82337.2973272717	63576.70657255327
362	20.1	2.25	54524.67129136686	95634.6901417475	65547.50690305886
361	20.1	2.0	52467.667848254925	79026.29892482847	60997.41624694049
363	20.1	2.5	60323.75352125622	108800.33956709731	77771.19583962638
366	20.2	1.5	51183.23785139604	90999.67098032666	64569.327912308436
368	20.2	2.0	53477.10398016063	82302.19770986623	68130.50785304942
367	20.2	1.75	51154.13979446896	99094.01844023705	71061.71401957546
365	20.2	1.25	50308.68842126386	94145.7382681587	64063.64508755236
364	20.2	1.0	50192.60587949739	89542.99490492544	66015.74550569111
370	20.2	2.5	54482.68906906044	82285.86941137136	72177.8931079757
369	20.2	2.25	52132.4282861723	87919.26081755894	59888.54302459732
372	20.3	1.25	51407.65206063761	99103.12922443435	65880.43582860524
373	20.3	1.5	50882.46298035001	100546.02838107632	67148.1314744545
376	20.3	2.25	51520.40559183121	88716.40756055638	63841.20745001357
375	20.3	2.0	54543.905091925226	102880.29273734467	70654.72196142288
377	20.3	2.5	58087.78690303192	122339.2751490177	85673.64742958128
374	20.3	1.75	54982.567317577385	104166.26747380168	78208.04200322561
371	20.3	1.0	49861.30709048978	97268.21954428845	62938.20271798119
383	20.4	2.25	53105.2804081016	85029.64934515138	64942.03929655888
382	20.4	2.0	52776.572655625416	87414.46139200838	65157.21354358137
381	20.4	1.75	52155.45918262012	95265.51261222934	64535.19677188048
384	20.4	2.5	56247.18641809234	108726.46126512291	77903.56646896701
379	20.4	1.25	49940.23569173904	83007.72972871277	61825.34713860932
378	20.4	1.0	49166.787916568894	94573.49716520375	64777.81119585951
380	20.4	1.5	50421.0934423356	87991.05109251152	63537.296091606535
387	20.5	1.5	50999.76578122059	98612.39412728394	66688.44852477123
386	20.5	1.25	50178.25694108188	104372.86039084454	68121.58818336413
388	20.5	1.75	52248.89939388656	87486.69349861679	61383.62623692153
385	20.5	1.0	51578.5528376262	102994.8669522641	70843.30671775968
390	20.5	2.25	54125.62877466677	99744.41926157902	67165.2038879606
389	20.5	2.0	52283.472789709616	101913.89513950114	69525.39976975774
391	20.5	2.5	53956.453711345384	90914.66035273644	69263.12459704628
392	20.6	1.0	49370.59084286886	82077.32050733097	59300.30466388392
397	20.6	2.25	55109.8661394131	97908.6704535167	71761.36872426955
398	20.6	2.5	55473.54139563527	85732.8509994312	66829.4049214998
394	20.6	1.5	51215.81199214266	86640.28651837693	63423.20200432831
393	20.6	1.25	50710.491701120205	105083.20296353506	68006.93081610539
396	20.6	2.0	52337.601761898884	98940.89647970308	67970.25848859223
395	20.6	1.75	52767.82681544107	102928.96901914787	72841.34800214015
405	20.7	2.5	57436.48462400092	109810.89251936653	77087.01314665544
399	20.7	1.0	49779.458074019574	101383.8570931363	67086.75904341126
401	20.7	1.5	51580.21596878113	96087.22617668813	66732.77422852245
402	20.7	1.75	54119.12550275454	82765.56989259954	62918.54116041969
404	20.7	2.25	52812.56646892311	104540.97016284117	67352.08973916013
403	20.7	2.0	61413.20799777721	135314.3237400801	83690.73451697148
400	20.7	1.25	50127.5241967556	89448.43501411901	64939.14456670502
407	20.8	1.25	50972.00513077002	86366.79306419175	57430.210115720154
406	20.8	1.0	49594.76602013711	98355.2348844826	64871.07355324324
408	20.8	1.5	51472.17024813802	104888.78461382899	66692.88733425175
409	20.8	1.75	52432.923045597934	100768.07854852114	66843.93046653416
