	Windspeed	STDeV	Leq_x	Leq_y	Leq_res
73	16.0	1.75	50972.468780239855	59309.9092303982	52019.130134703104
74	16.0	2.0	50761.212300550666	61050.182243983065	59945.70253192201
75	16.0	2.25	53626.53204511082	67433.73110021125	61244.61094946345
76	16.0	2.5	51952.83724020884	68599.64494616273	66400.25273764497
77	16.1	1.0	48898.06172176596	77246.74393605528	67133.30835175957
78	16.1	1.25	50091.17699084055	85048.04771170949	70832.59078740273
79	16.1	1.5	50253.39677834044	84518.48354563718	67963.03557330839
80	16.1	1.75	51034.94546231191	85536.1477271591	65658.4682544293
81	16.1	2.0	52823.804498036276	96566.78242372826	78222.50385087178
82	16.1	2.25	53655.70610600204	100711.21903306188	74754.84175196507
83	16.1	2.5	53876.47138715988	94200.2216540355	74013.4679198188
84	16.2	1.0	49267.65738080707	87321.0749194627	69654.16818512723
85	16.2	1.25	49462.834532422086	74103.43107286803	61221.96629697018
86	16.2	1.5	49927.96179581649	65003.603349400124	65419.5051136805
87	16.2	1.75	52218.853712191	88296.39707833249	76233.81410786907
88	16.2	2.0	49874.14107037768	73412.6246488428	66446.72077537126
89	16.2	2.25	51959.19210639703	75089.88221043616	62182.86301443172
90	16.2	2.5	52862.41849532455	75047.79638662936	66908.06609199246
91	16.3	1.0	49010.428291311735	82184.85944014211	65485.43723717652
92	16.3	1.25	50789.78931305871	84083.46637544436	67514.11272456197
93	16.3	1.5	50403.43679165487	83388.73178669157	64801.40187796144
94	16.3	1.75	50049.39304332039	49635.97018051575	48809.20057080536
95	16.3	2.0	50205.0049206725	76982.50336671202	65173.899863096616
96	16.3	2.25	51902.138929805915	97639.2294873171	72165.5659088407
97	16.3	2.5	52307.32602129834	98679.38080159243	68575.09489457123
98	16.4	1.0	49480.0418858195	80503.14779860484	68617.9342512105
99	16.4	1.25	50400.13524549419	89687.71167984355	74375.01574354635
100	16.4	1.5	49748.24275333185	74068.45431382555	60126.146520050585
101	16.4	1.75	49313.68680339503	62699.87242193246	61588.23945471586
102	16.4	2.0	51019.73088493023	90440.76597138843	70078.86654405223
103	16.4	2.25	60244.74784009093	107552.08682745972	82093.3993515115
104	16.4	2.5	52239.908610727914	77595.40473569478	65073.47413653809
111	16.5	2.5	51402.569601746865	89994.32656742903	76202.7096879929
109	16.5	2.0	50910.80341748525	83747.89663156153	64052.42377069112
110	16.5	2.25	53139.43180772509	104174.79017485463	75640.04971883357
107	16.5	1.5	51015.768479686056	86761.66545897424	68618.15236952306
106	16.5	1.25	49367.269851335936	75310.23894641403	61567.81374922408
105	16.5	1.0	50133.713227720036	86640.8616143237	71010.32809912159
108	16.5	1.75	49501.4973639031	74616.15870641997	62778.11873986538
112	16.6	1.0	49613.51661615867	78271.9808499331	66403.82449369086
113	16.6	1.25	49979.119834247766	80194.07201877885	67191.28526780123
114	16.6	1.5	50387.38139161505	71053.11370651188	63250.70040229375
115	16.6	1.75	50975.68439346557	47465.54307650009	49557.60126225562
116	16.6	2.0	51255.38161385936	79210.82889167318	62541.59684551276
117	16.6	2.25	53028.59479012303	73994.68365732123	58941.99048010998
118	16.6	2.5	51850.01777275902	66797.51319465478	67379.39222325418
119	16.7	1.0	48987.619848348906	79647.8701224043	66369.69643442036
120	16.7	1.25	49112.49097279184	58011.90759397599	55416.58736750088
121	16.7	1.5	49990.418669324354	73328.3732012091	64781.66415792323
122	16.7	1.75	51004.19564173906	64873.45073285832	60511.62816523815
123	16.7	2.0	59244.965249263674	111439.07247626488	84868.66250248815
124	16.7	2.25	52333.73917127279	85185.13384480054	62081.86571431511
125	16.7	2.5	53649.302578013165	82014.29538184454	70408.50843683703
126	16.8	1.0	48850.82357619717	71631.55417720015	63831.90093186197
127	16.8	1.25	49430.42262123233	97157.28326835603	73736.56934833234
131	16.8	2.25	52046.34233871667	90772.15101112527	73740.5894477085
130	16.8	2.0	51415.15318170049	60350.27478876203	60004.584673873826
129	16.8	1.75	50035.47183737586	78205.33460914517	62873.065304729294
132	16.8	2.5	54125.38278770308	110047.46400314452	68599.30315399836
128	16.8	1.5	51093.20786329099	87979.97275463349	72713.93824572
135	16.9	1.5	49646.634367032304	77772.95565719323	63069.83048878763
133	16.9	1.0	49685.00473109131	88637.1884575786	70432.58825917244
134	16.9	1.25	49075.917045437185	74200.30959097367	61223.80008985397
136	16.9	1.75	49671.98733234109	89841.18582135075	59617.22560662388
137	16.9	2.0	57551.931692599836	94960.5682754516	71102.68782827536
138	16.9	2.25	51960.61705698175	72200.1007640146	60193.75987115791
139	16.9	2.5	53782.83352534192	76396.9851797664	69242.56723851508
140	17.0	1.0	49500.542311185985	84353.50001726342	63877.98318171128
141	17.0	1.25	51495.62916321335	97368.59902476407	73217.81085398939
142	17.0	1.5	51891.034032719246	85822.2584356348	71789.0100914762
143	17.0	1.75	50091.91259592837	69873.34852463109	60888.41355434325
145	17.0	2.25	56943.065689690295	101455.11288508422	80878.57291108524
146	17.0	2.5	56672.26531744151	112714.90088982857	85216.27863067393
144	17.0	2.0	50692.99137852006	83999.5090445042	62805.18913794928
151	17.1	2.0	51733.907656336545	89758.39896275992	70467.12192688035
147	17.1	1.0	48798.881533496824	85703.6187320062	67523.11031116625
150	17.1	1.75	50682.33672738984	88160.66939836869	69406.2965680833
149	17.1	1.5	52526.89371762196	90130.01297197567	68795.01883292214
148	17.1	1.25	49140.170992639025	75379.13312263154	59887.98495510788
152	17.1	2.25	51521.11980352177	92307.71484749994	60735.138256310594
153	17.1	2.5	58041.80822919866	120137.69875470636	85651.8550396336
156	17.2	1.5	49559.69941345294	66393.95664547358	60495.90558286575
157	17.2	1.75	50430.304198800055	80225.5859583681	63169.94552104249
158	17.2	2.0	51759.11991053289	85768.14911581045	64616.29865904469
159	17.2	2.25	52063.44977863536	61338.74999943074	60144.76100297124
154	17.2	1.0	49441.464369966394	89878.35696235356	73529.56698342148
155	17.2	1.25	49842.98713495141	73282.94438118328	60135.760260494586
160	17.2	2.5	55388.358454908644	99444.76253641766	83915.02819707422
164	17.3	1.75	51410.130203656394	82835.64159993156	68991.12252523126
162	17.3	1.25	49098.65607899066	74541.1301220973	64924.53245861878
161	17.3	1.0	49214.071116334155	69431.79544567541	59933.64870222277
166	17.3	2.25	53070.4182588608	87603.72835287507	57202.69410835831
165	17.3	2.0	57404.368650429475	104606.82180998873	77651.15322569177
167	17.3	2.5	51985.00032675471	75917.50264779528	66434.07402322313
163	17.3	1.5	49870.7531614912	94167.3301245222	69916.45186187151
173	17.4	2.25	52824.387576559464	82430.88799151483	66216.43003194415
171	17.4	1.75	50195.48650483844	54595.38024846324	51342.248364493506
170	17.4	1.5	49910.27072293874	93356.41922252283	68675.0610958676
168	17.4	1.0	49119.71190565194	77366.60150656763	64249.11992179475
174	17.4	2.5	54349.526063431345	96118.99884290395	74972.63340395977
172	17.4	2.0	51509.50717292943	78690.24113998444	64825.5573481738
169	17.4	1.25	49572.35088751442	84028.27882050966	63852.97314860414
180	17.5	2.25	51098.49137127359	90254.78173660707	68650.23197180401
181	17.5	2.5	53537.32499135819	75400.58758857228	65316.758621699875
175	17.5	1.0	49335.07717239076	85886.23718457496	60385.645064039454
179	17.5	2.0	52289.76375828475	89206.05584766992	72389.5948723928
178	17.5	1.75	50932.6858049504	107451.53248678843	74890.10144708997
176	17.5	1.25	50234.033863316596	95446.39144622187	74959.06361977344
177	17.5	1.5	49888.624937604654	84607.92756435162	62742.16066689695
185	17.6	1.75	49932.773310629535	74753.07988754638	60036.16178174384
184	17.6	1.5	50011.99573017022	70367.94746303005	61188.38357674395
188	17.6	2.5	52864.879625573034	104654.66436152214	68645.700734719
186	17.6	2.0	51577.730076332424	68159.20181015499	57647.68202093603
182	17.6	1.0	49118.07370537115	67432.95750117389	56755.27577505445
187	17.6	2.25	52677.47874688206	88407.58328291726	72797.64399556769
183	17.6	1.25	49614.229426724356	77178.6197897881	59197.33438731668
194	17.7	2.25	52543.143463831075	80145.10824715778	62848.56215367296
193	17.7	2.0	51407.87680539534	87175.6816016323	67476.43588476848
192	17.7	1.75	50967.969152179845	65038.52755456265	64492.54168137673
195	17.7	2.5	52628.055201886265	80845.82840218376	66559.5677475939
189	17.7	1.0	49200.16435032736	74273.5803619153	63558.77219288579
191	17.7	1.5	50796.004953867516	90955.95876681895	71637.8371945023
190	17.7	1.25	49522.14009561866	93202.2664966208	68997.43975594343
200	17.8	2.0	53574.759330773755	109868.87506623183	81761.11342195273
202	17.8	2.5	53581.33598842079	92654.54299244324	67868.11121069491
201	17.8	2.25	55147.0447535868	102983.49329228434	72800.91744833556
196	17.8	1.0	49080.334171805305	77229.80071881643	65051.56957190209
199	17.8	1.75	51891.13650491628	83826.98318107877	67776.68409670402
198	17.8	1.5	51550.81186023058	102157.71619877472	76023.54212684763
197	17.8	1.25	49878.741052210884	91002.20409526928	65972.39283535603
209	17.9	2.5	53599.57897277502	80978.30950717155	67127.10376699093
207	17.9	2.0	52424.89548985436	98724.5313633095	74479.73913162123
208	17.9	2.25	51665.27219713496	90058.19151073582	66878.39857281475
205	17.9	1.5	50868.64337751764	91314.10288418662	69347.66673565033
204	17.9	1.25	49956.41462909218	75898.34052926554	62559.72204359232
206	17.9	1.75	50271.9235890558	88977.58292355576	73902.59851742297
203	17.9	1.0	49022.50198486767	78441.1334382282	58241.4248126454
211	18.0	1.25	49817.49442801318	76740.56346501062	64322.37417139338
210	18.0	1.0	49323.28091358739	84726.37572945522	63915.94225516148
214	18.0	2.0	57353.629805824545	102847.97908545338	74930.12874186676
215	18.0	2.25	50248.56147172684	84805.89335439626	61372.82528694351
213	18.0	1.75	54835.84472802295	96777.71531969147	77559.71346063593
212	18.0	1.5	50747.06012549987	89477.8785190741	69055.04705094104
216	18.0	2.5	53232.20924424883	99957.79858173255	81671.77529985714
217	18.1	1.0	50470.73222944888	99378.24628625397	70246.20695874798
219	18.1	1.5	50656.84680475349	73523.16142798906	63117.81430927694
218	18.1	1.25	49841.774013182316	86292.1620814026	64698.824609327225
222	18.1	2.25	53989.07525524205	101047.75202533361	83295.05923796464
221	18.1	2.0	51542.73414335312	87442.51740631126	68280.30912797867
223	18.1	2.5	53001.39722786253	68768.4040789818	69073.07960442729
220	18.1	1.75	50986.69654228589	98328.84342691473	77365.2887940183
227	18.2	1.75	50815.891406850395	75354.56157526573	58441.07765028692
224	18.2	1.0	49516.70074441754	83003.28245241656	67331.41380008704
226	18.2	1.5	49964.96507983154	83083.79401986394	67776.50250116775
225	18.2	1.25	51357.90730104772	98851.13487657426	69886.46234362773
229	18.2	2.25	53460.543222110384	92919.74712278506	78714.18434854105
228	18.2	2.0	52980.58059296951	84760.80427527938	67001.82127292287
230	18.2	2.5	54787.525131632945	91791.2189212899	75338.51245235589
231	18.3	1.0	49198.95634619398	90930.27913893785	70745.75927452063
233	18.3	1.5	50560.84979929901	72011.25476760289	61554.00401079988
232	18.3	1.25	49963.52824849676	76308.73071079042	59984.28599221332
236	18.3	2.25	52483.50365415681	78107.33861405248	56701.90429801075
237	18.3	2.5	55566.190915583145	109367.57142403319	69394.54949716512
234	18.3	1.75	52497.128886699866	95843.2590193299	73735.18727887352
235	18.3	2.0	51305.84806135331	94977.78320619461	70965.15746574622
241	18.4	1.75	52318.93890414723	100190.11099271118	79494.91836337632
244	18.4	2.5	54768.58969803237	79625.1882687392	67433.2378799265
240	18.4	1.5	50068.38696733719	100619.64946618756	69128.84187117817
239	18.4	1.25	49430.78732240625	86616.72017981953	63371.37895816316
242	18.4	2.0	51649.630198538995	72542.24216638782	61040.545281895626
238	18.4	1.0	48957.284107887506	82591.84197079315	61548.15334399857
243	18.4	2.25	61654.20229820193	107607.32276754179	84420.99327767546
247	18.5	1.5	50614.25821513366	95543.84469410939	73126.42278688565
246	18.5	1.25	50077.87026586997	97530.21029018324	74352.28499153892
245	18.5	1.0	49168.18348727457	75226.69525654093	59406.123962416365
248	18.5	1.75	50942.33574171724	95077.82257167948	67850.34505721014
249	18.5	2.0	51901.84817391088	100306.28086325689	73828.06728810156
250	18.5	2.25	52048.63068192757	94749.05734649152	62676.20723410707
251	18.5	2.5	59190.95034544645	117138.84236887546	83933.83473184537
252	18.6	1.0	49669.481070275666	97665.60205034119	73017.02461613336
258	18.6	2.5	57876.119640352365	131468.06821873406	91567.44285132496
256	18.6	2.0	62694.42806684285	125421.29616434625	84932.50666233868
257	18.6	2.25	53363.53398571413	66570.60874692006	59610.67659886631
253	18.6	1.25	49758.92418604389	82082.51935236448	67776.61746921611
255	18.6	1.75	52051.954221657754	100736.1143082904	70200.20203120765
254	18.6	1.5	50328.65700624368	90735.3622559099	70803.02715719146
260	18.7	1.25	49568.66476396096	85426.54347145921	62364.359634167915
259	18.7	1.0	49716.499866148464	100705.11982131247	72045.57036372482
261	18.7	1.5	50049.40411227749	92329.34930059168	74357.75706600156
262	18.7	1.75	50808.80034055686	88533.08898103616	64039.110747715335
263	18.7	2.0	58531.95611237524	102830.58160737446	80333.76329935464
264	18.7	2.25	54439.50648611257	98219.7255701542	63339.16316259635
265	18.7	2.5	55660.394685610234	100395.55010378385	83483.28763802236
270	18.8	2.0	52240.82913125003	62130.58866916204	59251.89729048162
271	18.8	2.25	53702.250215863074	82380.43948349901	65116.05121630972
269	18.8	1.75	49503.28751479884	80971.58035302375	61470.47721498066
268	18.8	1.5	53253.07758060074	102698.18992096285	78227.64237714978
272	18.8	2.5	53394.000367604385	84630.21931213704	66395.28217209148
266	18.8	1.0	50296.884565190936	98771.60331285013	71249.57610842964
267	18.8	1.25	49847.10380741651	96336.3160533383	68002.49988395415
278	18.9	2.25	51530.348596385295	90741.29777278147	68175.9052029901
275	18.9	1.5	50990.14025953099	94315.51884171159	68112.45189164921
273	18.9	1.0	48778.44596820987	83787.21546108571	64220.24888678897
279	18.9	2.5	54743.41680531218	95798.1484624548	75178.12160396646
277	18.9	2.0	50921.491445031614	85617.60269069117	70698.36233866341
276	18.9	1.75	51854.893993665784	100426.21814027947	78391.45390400593
274	18.9	1.25	49481.264154963894	94565.1476448316	71053.01294256572
282	19.0	1.5	49750.347103395485	96184.98799848715	67527.18732430662
280	19.0	1.0	49881.545116674366	97770.62812313912	66137.71181442427
286	19.0	2.5	54927.860848553995	97758.75284207871	67333.92515364433
285	19.0	2.25	54963.36105989288	105796.18818984172	72155.18653693017
283	19.0	1.75	51705.85153819039	98224.569215844	76832.25297753456
281	19.0	1.25	54931.005254582	105962.27370506854	76430.30640211419
284	19.0	2.0	51769.62116722877	84835.62486301789	58437.76651699003
292	19.1	2.25	52852.053090825335	91985.42167635169	65776.71706768672
291	19.1	2.0	53541.876511005896	80471.50554395742	60807.44439513085
293	19.1	2.5	54577.52024486189	82431.06318395816	67764.61366044437
289	19.1	1.5	51095.018710120465	67504.03514129628	53946.796508661704
288	19.1	1.25	49543.126469758674	90301.8363980521	63516.863995456544
287	19.1	1.0	49785.33582786682	93646.23777321847	66541.3216716482
290	19.1	1.75	51654.65054674811	82476.89478668338	58495.97214814054
300	19.2	2.5	55201.86510098673	107330.23711593513	83988.91448422874
294	19.2	1.0	49895.32114651983	94684.74916836766	63177.60565423869
295	19.2	1.25	49805.68386770604	85839.67587297529	66489.68289417366
299	19.2	2.25	50996.80128405501	82637.91382343587	62564.29153807212
297	19.2	1.75	51146.05909984639	90255.74839786175	67417.8560763398
296	19.2	1.5	50928.28708082151	97228.1206825282	74443.81312443777
298	19.2	2.0	50680.678754544686	83427.1819247581	61501.61936810169
301	19.3	1.0	49058.814310501264	90371.84704854916	63851.63503110024
303	19.3	1.5	49443.799484552226	85209.48805668205	63724.354763654526
302	19.3	1.25	50211.30827253409	87086.82547534695	62051.1652802729
306	19.3	2.25	55255.24535798098	104828.1341727684	82887.66055115446
305	19.3	2.0	56634.88896376504	120516.18353584709	87078.45230266073
307	19.3	2.5	53649.98885560895	73118.97893822692	69940.01783876542
304	19.3	1.75	51905.33157453117	93568.91956190181	70207.74777314074
311	19.4	1.75	50366.5995159886	65051.76901160132	57757.74262815918
308	19.4	1.0	49522.6868853922	87445.85031522573	63037.70699984931
310	19.4	1.5	51040.848512741264	83808.82043600334	61397.86695245066
309	19.4	1.25	49550.18163852245	76654.79861348718	58294.19304613363
313	19.4	2.25	55320.69893972905	100509.33657596324	82493.47057362495
312	19.4	2.0	55885.38620509217	105119.42627849235	73536.82002552054
314	19.4	2.5	57738.9183864373	99942.36594742762	76816.16592675413
317	19.5	1.5	50216.168975230765	96184.39594181847	62428.55099105748
319	19.5	2.0	53257.78554423254	92034.97612049709	75448.94570151647
318	19.5	1.75	51464.82665806181	113274.63951878673	72712.9585205406
316	19.5	1.25	50457.14145273487	88107.63661227588	60258.17306111457
320	19.5	2.25	53597.33103613534	85508.8920029163	58951.27845993728
321	19.5	2.5	56968.89010161948	113897.2117367094	70212.50039598027
315	19.5	1.0	49188.508311249614	89054.86779826206	63958.11636057264
325	19.6	1.75	51046.008728910696	81245.89095638866	59136.51334516033
324	19.6	1.5	50833.8818657977	92648.26213971722	60819.36495331079
327	19.6	2.25	64219.06921439466	114461.0213811518	85465.68426666905
326	19.6	2.0	51140.02106642556	106253.22963748251	72793.90257592675
322	19.6	1.0	49468.320248356205	98008.28552936701	68602.190678481
323	19.6	1.25	50957.45737418159	89525.90730605372	63343.86209385187
328	19.6	2.5	56232.52208338212	83419.16155389648	66358.14019337144
329	19.7	1.0	49222.67059749512	94193.84038111959	62288.29265753735
331	19.7	1.5	50222.64779617407	79334.78561511195	61614.00900119796
330	19.7	1.25	50130.84425150087	95481.23471818697	69415.31813494867
335	19.7	2.5	59765.4479874099	120145.44615873949	82941.39164939351
332	19.7	1.75	51359.90311639651	77381.2477072817	64552.55713395536
334	19.7	2.25	53102.87081427031	99053.28518264237	63404.33175333722
333	19.7	2.0	52596.75452449829	88931.65152285594	61073.29714403738
340	19.8	2.0	51603.7647663525	106101.65916789041	71282.43888090705
342	19.8	2.5	59071.42860197435	136881.10270519284	94653.66468242885
341	19.8	2.25	54368.484867380444	75204.34778698115	58739.94535888022
336	19.8	1.0	49520.22858266237	97066.96962384146	69466.65264467451
339	19.8	1.75	52267.37425587406	89890.38646534958	69502.85143554353
338	19.8	1.5	51085.3709694632	97425.39954750719	64563.32944820231
337	19.8	1.25	50479.58466352487	89438.26942547511	65480.239671868294
349	19.9	2.5	56842.540088193244	105938.45747241375	81590.19910500153
346	19.9	1.75	51447.329316408875	91094.4324832478	69854.73324969417
343	19.9	1.0	49692.59148403963	89272.32842527673	60322.23621205973
345	19.9	1.5	51361.350714773645	112032.34524271412	74684.3412512597
344	19.9	1.25	50785.50914988188	89849.31724211625	64017.492325486106
347	19.9	2.0	51368.863241942854	98580.35894720933	78087.55539633638
348	19.9	2.25	55208.16726769085	106844.37702756625	68354.65436603359
351	20.0	1.25	49224.79065069023	95463.22550474774	68878.95058348839
350	20.0	1.0	49802.66635183818	86170.24074055773	61439.79828006648
356	20.0	2.5	54706.719287534856	91010.49663893197	66020.08416125593
355	20.0	2.25	53311.142166171885	77194.80648841837	59757.34629314686
353	20.0	1.75	52725.61187496024	68626.23464495545	56868.46293943167
352	20.0	1.5	51345.80467861195	91473.44740263736	63942.59599248686
354	20.0	2.0	52828.631207779996	97375.9278572875	69492.20742320633
357	20.1	1.0	49857.90463604757	84812.6464940128	67470.5532708564
359	20.1	1.5	51313.62841333948	88722.8552086574	61455.43852433001
358	20.1	1.25	49879.13388452213	88553.9581351506	64182.1018772295
362	20.1	2.25	61217.57720326198	116052.26171272022	86355.06671682921
361	20.1	2.0	51562.33061173445	85752.83363507016	66600.70175852155
363	20.1	2.5	55786.412268938446	95676.88728319087	73493.36492723282
360	20.1	1.75	51141.829691441846	88165.9947963282	66921.4221087588
367	20.2	1.75	51798.30910696031	82443.42991596839	59377.011645222236
364	20.2	1.0	49978.3451923794	92456.11843379792	61105.20873185478
366	20.2	1.5	51870.97034191704	97397.84366335996	66716.71772328412
365	20.2	1.25	50437.09896501786	85947.11472233059	60286.75697747265
369	20.2	2.25	53302.37744312166	72952.49676338967	59911.55263761873
368	20.2	2.0	52289.51613390085	91222.96113178274	66096.9826234037
370	20.2	2.5	56609.60305059009	113952.63213484787	85095.35554692628
373	20.3	1.5	52121.97211458383	106611.69727276046	77151.21847339366
375	20.3	2.0	52838.927814212766	105658.8639836392	73434.11908913509
374	20.3	1.75	52789.43559928212	90986.59365701007	64253.613858066914
372	20.3	1.25	50438.85771035017	95876.70281354844	67387.56669996951
371	20.3	1.0	49958.77423892091	102755.99369816476	70182.75156039969
377	20.3	2.5	54760.84806492773	77549.40234919901	71008.34005451674
376	20.3	2.25	52316.40888319133	67626.6787645856	59098.850021879254
379	20.4	1.25	50731.19072073575	86420.77260512726	62244.80635162644
380	20.4	1.5	51056.49211894259	91909.02205364018	63591.875052911935
383	20.4	2.25	52910.803951115166	99741.97729017308	76131.74118697207
382	20.4	2.0	52484.240716024564	91195.25919238376	64911.39011731341
384	20.4	2.5	60165.44694566444	105499.00508249756	76760.72231087161
381	20.4	1.75	55370.92847062044	117064.78455652249	74137.37064859101
378	20.4	1.0	49882.50769852005	85988.6118244109	61074.35775484073
390	20.5	2.25	53573.60240518117	102030.99564406481	69145.27687880372
389	20.5	2.0	52965.30561318399	93362.74434984481	66689.54771493483
388	20.5	1.75	53211.24973216743	87445.27881004273	64455.373781019
391	20.5	2.5	58037.04785376723	120305.42003427002	73532.43689540826
386	20.5	1.25	49474.31045440437	80351.9771823785	59054.6475799984
385	20.5	1.0	49949.86088091512	92345.9795509615	67017.8987856202
387	20.5	1.5	52203.47219628744	93389.87517981433	66563.15528314523
394	20.6	1.5	51198.41288875503	90547.72568306258	66111.7324673757
393	20.6	1.25	50584.48780379344	100708.46077167985	65539.49505809657
395	20.6	1.75	51727.08521544855	92563.8243180038	64519.84534013797
392	20.6	1.0	49776.4023755624	90492.4097318904	64126.641057752844
397	20.6	2.25	54972.40981088815	92432.66651593192	66007.94253332076
396	20.6	2.0	56352.071101401656	112205.79652159661	71658.36784615062
398	20.6	2.5	56607.76046481685	89280.21465750351	68898.38535525573
399	20.7	1.0	50467.47921557575	100768.74050906676	65201.74046831951
404	20.7	2.25	55865.92247997618	98825.9084289033	72362.92253944589
405	20.7	2.5	59116.33518385161	121944.051062133	81154.00233202161
401	20.7	1.5	66886.31563987963	111261.37917599933	83951.62297961827
400	20.7	1.25	51075.22057155369	93419.08268438175	64093.58541239145
403	20.7	2.0	52197.04182148214	106091.59406306634	69927.37227484981
402	20.7	1.75	51498.72922439833	85581.37367902201	61963.06215195984
412	20.8	2.5	61216.21541220835	132376.3370073314	95761.39718859456
406	20.8	1.0	49969.73809523782	99534.09257998088	70453.39112435364
408	20.8	1.5	53424.906884630676	102730.21366898915	68057.96033443153
409	20.8	1.75	51826.49820662582	79719.29396843455	61118.746881103936
