	Windspeed	STDeV	Leq_x	Leq_y	Leq_res
162	17.3	1.25	49400.41382570137	67910.84542614235	58206.9607151748
161	17.3	1.0	48701.549086845196	77339.78405435105	59141.49252486899
166	17.3	2.25	51180.74863668247	57667.97091329299	56627.99152281807
165	17.3	2.0	51802.72760764644	83848.81570665848	66729.48578961912
167	17.3	2.5	59818.27339611685	109720.87926849017	83299.76113059465
163	17.3	1.5	49768.03919738232	69895.717691039	56138.43932512201
170	17.4	1.5	49937.30810465512	79206.61676053486	68050.97925526726
173	17.4	2.25	51485.617799175394	92601.80657431707	69938.76665468293
171	17.4	1.75	50224.70228840695	86338.23184396069	66259.0108154425
174	17.4	2.5	53719.667404768516	98160.98424543257	69626.20824989454
168	17.4	1.0	50823.148800347895	96290.32465643933	72851.5100749399
169	17.4	1.25	52971.36367523273	108990.70094245263	79283.95251141956
172	17.4	2.0	51673.108450099026	77047.81375070434	60065.23816922322
177	17.5	1.5	50471.548925405805	64233.51388781718	53838.61796548694
181	17.5	2.5	53882.53227702999	91439.86001756441	62567.19017406558
179	17.5	2.0	50422.73049101052	86174.29577779077	62741.370188044326
175	17.5	1.0	50375.59256547764	87810.8073585342	68445.76502416783
180	17.5	2.25	51527.20449304469	90840.63072237189	67509.44230562398
178	17.5	1.75	52911.88655337007	90591.08544131865	69121.73102766898
176	17.5	1.25	50149.98467745215	88256.86720758291	71475.85574036276
186	17.6	2.0	50199.74578663027	87751.32704490029	64589.5959733018
185	17.6	1.75	50107.842505783585	86570.15024239416	72535.94910529554
188	17.6	2.5	52846.94966287107	72639.75602942375	59347.238227162474
182	17.6	1.0	49076.76339825911	90492.07995516309	65556.88500752581
184	17.6	1.5	49828.64211060121	89662.66391882255	68652.00478501954
187	17.6	2.25	51669.11852007949	79323.1054885243	63831.3807565075
183	17.6	1.25	50310.570621835126	82546.99424690119	64441.77198807227
193	17.7	2.0	50435.960797914624	100442.18411527488	77415.85369953104
194	17.7	2.25	51881.58188477562	86998.66499195114	73230.57961089966
195	17.7	2.5	52390.10920887121	93684.46103311554	75632.34296655907
190	17.7	1.25	50912.54891315952	95984.36706782524	73244.1333714819
191	17.7	1.5	50025.414548831395	97220.70682601108	69892.07231685941
189	17.7	1.0	49001.49406049216	73851.29951192225	59014.946890489344
192	17.7	1.75	50517.91224798905	91054.18860811202	72573.23670955568
200	17.8	2.0	52563.95199049828	91015.48534704499	69794.98060485748
201	17.8	2.25	52249.08443102949	100757.39512768057	80496.96530942028
198	17.8	1.5	50072.733310515025	89285.43717263907	70733.20635790426
202	17.8	2.5	50922.73158229737	63631.599918013926	56643.27153155701
199	17.8	1.75	49746.56387799814	86695.22708441658	71728.64109462706
196	17.8	1.0	49376.04359480398	80365.56459996638	64001.993646872266
197	17.8	1.25	51131.57251478442	87312.36624928095	65255.97644487618
204	17.9	1.25	50202.348195759056	81096.53504871891	65458.103721682004
207	17.9	2.0	51500.850426111516	86330.71638369113	66771.50291405695
208	17.9	2.25	51807.93683923206	87431.0359129231	69465.01443646853
206	17.9	1.75	55941.37998284356	103433.27093166718	75551.40789335869
203	17.9	1.0	49270.00335592953	73708.46139940001	57576.658073788036
209	17.9	2.5	53416.71395757522	84259.90125445028	61486.71687115394
205	17.9	1.5	49977.72046694892	75740.42920171376	64837.66149507329
212	18.0	1.5	50888.650995044416	100113.79405377147	71354.10234160954
210	18.0	1.0	48869.13195878011	79092.82446973216	65429.36950697477
215	18.0	2.25	50975.3298041251	72952.6301472753	64078.7870922314
214	18.0	2.0	54610.216085647764	93425.44136792613	74172.1612839233
216	18.0	2.5	51118.293351006796	78559.89401699681	60198.225549028706
211	18.0	1.25	49899.79510777232	92038.19713176011	62315.820951382135
213	18.0	1.75	51437.22479990877	95561.55971541624	73622.74070883401
220	18.1	1.75	60121.08367686414	112599.70145514405	89554.40220125628
219	18.1	1.5	50397.16475672274	73392.95852102336	58934.14269816511
217	18.1	1.0	49565.21320880305	82775.29190870683	64865.04127880819
222	18.1	2.25	51741.912346287296	74071.1241710198	61419.873577007216
221	18.1	2.0	51472.626471968244	84399.47725895005	67253.16726055201
223	18.1	2.5	53265.80970560363	67116.04928976175	64009.92986214235
218	18.1	1.25	50461.965320245276	102103.82068829879	79775.32781467405
228	18.2	2.0	52978.30348455085	98157.07210805635	59622.14862408098
227	18.2	1.75	51566.06598342633	99018.99792585931	69397.82457184285
225	18.2	1.25	50173.11983226169	99496.00079978179	72671.0212682633
226	18.2	1.5	54081.12014708541	101041.86260413898	72758.68921595666
230	18.2	2.5	51868.13840330649	89825.53794048633	67489.00548908269
229	18.2	2.25	51462.552366915595	87899.09177278912	70988.18641403837
224	18.2	1.0	49684.80447948177	91912.65238000563	72036.47845897035
237	18.3	2.5	63005.64343330997	114381.51925939083	87472.26602378645
234	18.3	1.75	52320.446292867106	94332.36322607897	73776.14272147886
232	18.3	1.25	51466.24413671024	100667.17343816962	78596.92040239621
235	18.3	2.0	50913.56074727544	70639.2122723925	55051.0378617713
231	18.3	1.0	49285.206232969074	92944.8929650761	64430.77238266924
233	18.3	1.5	52617.96855402061	95024.11184013491	70085.09171039307
236	18.3	2.25	52775.65192058077	94650.32299591911	66255.25313117886
239	18.4	1.25	50170.926256660205	80332.5013262303	64534.491507811996
238	18.4	1.0	49569.30819224514	86750.80286000889	68584.53500867837
240	18.4	1.5	50628.464316931066	79153.38545830802	61999.3409334
242	18.4	2.0	51648.23076912577	88528.66455374897	69900.97473619107
243	18.4	2.25	55550.15461830786	104382.41028984117	81822.62777609099
244	18.4	2.5	61459.44241542339	107407.29148298067	82459.37829627008
241	18.4	1.75	50458.61870494893	82096.01902362812	64483.97553045712
251	18.5	2.5	53910.83307036641	88862.27609719499	63554.348764418995
249	18.5	2.0	51557.03957354215	82106.61222749736	65292.82487421516
250	18.5	2.25	51545.306001857985	70756.95925694292	64272.797581447754
245	18.5	1.0	48730.18476264284	78607.27501407686	62296.88226392407
248	18.5	1.75	51194.96886893644	79837.97352984283	58109.029674913705
246	18.5	1.25	50519.372192114264	92055.30128873723	70145.74539258248
247	18.5	1.5	49495.51394977447	71660.85972083072	62246.84205831571
252	18.6	1.0	49189.57482578798	73499.07672906163	61861.24959901354
254	18.6	1.5	51956.16756857887	112505.78575169938	76117.26951740152
255	18.6	1.75	51729.719346354635	93296.06658628957	64142.57798106422
256	18.6	2.0	51267.17569310716	79965.77909100697	59071.47837921741
253	18.6	1.25	50189.56862399347	88130.36847690266	65560.10311681824
258	18.6	2.5	52838.24678952935	117406.22994539276	78682.54091230674
257	18.6	2.25	53738.23398338704	87392.39277826456	61343.888436038826
261	18.7	1.5	50563.23452888183	98281.0694333735	64688.28478767154
259	18.7	1.0	48971.052738659026	75396.8802724124	61111.40369988811
265	18.7	2.5	56034.344904469064	79435.96877651085	62509.73632261004
264	18.7	2.25	51996.225613406	89904.50691672845	68872.31028377885
262	18.7	1.75	51146.75001359026	60594.84215966098	59531.85224351463
263	18.7	2.0	50732.991708324094	82302.97354804662	64829.71041019637
260	18.7	1.25	50369.56677365464	92098.16949466622	69115.14119800778
268	18.8	1.5	50362.73653394487	72669.42536869916	61493.61551421791
266	18.8	1.0	49475.71429438314	76458.96736612669	62484.88727589894
272	18.8	2.5	54638.109959888716	104410.18162351611	77316.37097298015
270	18.8	2.0	51119.72448745433	76945.43130671154	62588.348361268094
269	18.8	1.75	51601.589011398886	106919.40370648282	77105.8827632327
267	18.8	1.25	50025.02084445969	101750.3824385347	68716.28333942422
271	18.8	2.25	52169.03652405143	62929.37525619029	51753.37662880821
275	18.9	1.5	50221.157719521616	80532.964837586	57974.61756495319
273	18.9	1.0	49422.95961928285	94432.49032149262	69296.70090629914
279	18.9	2.5	53835.49861293525	103314.61684035358	74250.19648078784
278	18.9	2.25	55519.004212981905	104037.98721634288	73895.3150134547
276	18.9	1.75	51118.67247695886	87792.50397277973	65054.43748238525
274	18.9	1.25	51062.14432368626	102038.1681559134	69263.8076906105
277	18.9	2.0	51348.360112417235	78181.18949287636	63657.05075921487
285	19.0	2.25	53907.3065794058	91419.6863461768	63723.58328737698
284	19.0	2.0	51800.10445660919	80614.51933910395	72978.21276574131
286	19.0	2.5	54020.14469982847	90632.41667287983	64789.82984731817
282	19.0	1.5	51463.72661932982	99477.00983529251	72412.88516054518
281	19.0	1.25	50633.64099108544	103171.94344103955	69822.055896074
280	19.0	1.0	49514.79927759353	90662.60567085262	60893.405192009726
283	19.0	1.75	52417.721094290595	95169.14728204184	66729.99038484384
293	19.1	2.5	57784.089511570644	104832.85284246983	82483.92328060395
287	19.1	1.0	49910.47194359568	91730.29098638362	62224.77459629863
288	19.1	1.25	49038.28831096503	88941.29389497478	61932.50031868437
292	19.1	2.25	53023.08880055534	91814.94112577033	68362.50364742828
290	19.1	1.75	51117.948032069966	80169.06917515797	63746.3898814756
289	19.1	1.5	49910.44058011672	88760.81369156094	66320.51451390273
291	19.1	2.0	51213.63548636509	84046.4358279201	59214.91911768254
294	19.2	1.0	49152.45050536995	91323.14181846044	63074.76151180159
296	19.2	1.5	51945.87697853223	104287.50965215059	77034.6809387611
295	19.2	1.25	50122.85795637359	70506.13710175196	54911.742526001784
299	19.2	2.25	54440.26901648325	101926.51344559558	70479.99223446607
298	19.2	2.0	51382.326467912135	93091.91744824963	66623.96586738569
300	19.2	2.5	52457.060994802836	87315.5745767429	66008.52224972211
297	19.2	1.75	52382.28334871633	91635.66684265867	64861.68732388244
304	19.3	1.75	50065.1120302307	93158.32140859036	66549.57606428466
301	19.3	1.0	49972.782258227955	81811.68085851838	61120.39147167168
303	19.3	1.5	51899.1791291464	73727.4275551915	61168.96076108999
302	19.3	1.25	50070.282930174966	96168.20565262009	67330.21893440287
306	19.3	2.25	53449.520845200284	95775.03617337497	69312.88562474077
305	19.3	2.0	54106.050799746314	102398.97812895113	78101.44942249185
307	19.3	2.5	53241.95000684348	92691.54760205396	67501.85681833157
310	19.4	1.5	51211.41998142665	105043.78466191246	69853.92110284814
312	19.4	2.0	51394.630386082776	86084.60766014544	61844.34299903054
311	19.4	1.75	50459.99720565491	81287.91146776247	61978.996987528895
309	19.4	1.25	50299.764783152175	91415.67840884457	62589.02099608377
313	19.4	2.25	52901.229073436465	108617.47260009049	72196.58033411184
314	19.4	2.5	53472.952302523685	90991.77752969608	67438.98351262503
308	19.4	1.0	49976.854188238525	97304.68513468532	67215.60411522222
318	19.5	1.75	51429.94494533158	97644.42040620914	71416.08189976438
317	19.5	1.5	55162.709138236285	106395.01675323509	72846.22128085556
320	19.5	2.25	53199.46511970954	85865.21925045628	65387.654699139144
319	19.5	2.0	52661.18306319307	96254.18939123666	69353.35625091611
315	19.5	1.0	50065.125205390126	97399.44514556813	65507.24187425314
316	19.5	1.25	50245.33081178788	95333.27654438202	66607.42926251167
321	19.5	2.5	53371.20834344045	62221.167254277534	56995.13604219963
322	19.6	1.0	49040.63427380916	81590.68511846158	62801.93997238763
324	19.6	1.5	51012.4981736445	76894.11456440021	58512.83686282101
323	19.6	1.25	50176.8003235265	98826.31502992401	67601.33861703215
328	19.6	2.5	54641.89865235596	100378.44833740985	65473.34462117823
325	19.6	1.75	53165.204288186345	79042.32389412586	63436.7358735616
327	19.6	2.25	51589.1222274671	80888.99675096644	62662.83112946176
326	19.6	2.0	50585.4652015653	62235.014612042796	56309.25339537186
333	19.7	2.0	54399.550929541765	104611.28148615819	77500.497459984
335	19.7	2.5	57767.41229932618	101107.57743065429	68650.3849979968
334	19.7	2.25	53104.67696016592	83427.6787041609	59878.40389054439
329	19.7	1.0	49465.60955371115	94284.67634811028	66780.93959517077
332	19.7	1.75	51474.179947904064	94517.60976867871	62868.454119273374
331	19.7	1.5	50414.85003271131	90431.12602804552	60981.47263862853
330	19.7	1.25	50126.03540651243	91915.93623753388	64399.464630149974
342	19.8	2.5	53123.177943104856	71222.21614833946	56744.22772364061
339	19.8	1.75	51824.94368259887	83769.92821958636	65480.586576184396
336	19.8	1.0	49835.572471207	92005.27773419234	61042.35173859464
338	19.8	1.5	53877.54383308922	98646.166890935	73671.97827662523
337	19.8	1.25	50029.89891724524	86091.5755922268	63500.13999541988
340	19.8	2.0	53304.00944128496	73289.87962585126	58865.60841032174
341	19.8	2.25	52809.728155479606	79121.66773837521	59837.7433261256
344	19.9	1.25	50368.63391097633	80379.22977108984	56536.422468217985
343	19.9	1.0	50754.304832833404	97093.6111929283	68447.23274057936
349	19.9	2.5	55197.77978466534	90992.55800015214	68343.70384914924
348	19.9	2.25	52953.27195121259	68117.13930874014	57092.715563105834
346	19.9	1.75	51232.427264669124	98224.37741507869	69321.08498408359
345	19.9	1.5	51857.31567760862	105878.09603478163	66261.05125418557
347	19.9	2.0	52311.38317245591	84918.27426231674	65082.982503935535
350	20.0	1.0	49275.425143175904	90358.14378474622	61810.09962526404
352	20.0	1.5	49746.39275495438	71682.6720856112	63964.588621105366
351	20.0	1.25	49963.66375477483	91993.59139781537	68586.76111795739
355	20.0	2.25	52759.87870852863	66718.30297119313	63145.88569954125
354	20.0	2.0	53729.80709641349	79127.13564621254	59326.153297332
356	20.0	2.5	53172.023695551805	98001.82324440811	71890.51165514831
353	20.0	1.75	52284.439098738374	100260.1875452101	67728.28192530485
360	20.1	1.75	51500.37656324177	80922.58917029951	66234.9268612789
357	20.1	1.0	50007.42962286167	82200.62871150702	59851.50987931729
359	20.1	1.5	51082.33598716795	93962.53635234511	63525.05933933711
358	20.1	1.25	50693.71574686828	94295.76934575262	64369.590974080464
362	20.1	2.25	53119.19261250725	91606.78155107921	72687.96956705589
361	20.1	2.0	53857.52948803453	91159.2463721934	70699.89419563026
363	20.1	2.5	54351.06745762591	82074.960417478	60736.814896692245
366	20.2	1.5	55405.790317364495	110908.3663248529	71246.76756705012
368	20.2	2.0	51770.59907769385	115663.94695757393	75619.90246947236
367	20.2	1.75	53701.553741140844	83928.34361933643	63906.73617197091
365	20.2	1.25	52240.61106340783	97288.97979566765	62574.234077452784
364	20.2	1.0	50063.9179855622	86123.25000638023	65963.67331140785
370	20.2	2.5	54189.11115402386	84412.1335538112	60517.54324444198
369	20.2	2.25	53370.918092607775	87425.59079822547	62791.355835900904
372	20.3	1.25	49712.96749856598	93390.94714729035	64200.28362631617
373	20.3	1.5	51880.34214225839	100878.50457233573	66407.10730045619
376	20.3	2.25	54783.54985150629	110474.43100924825	72078.80449502701
375	20.3	2.0	52983.61291647744	94816.51146661554	71107.12597071037
377	20.3	2.5	57621.57014259824	114145.37425053246	79834.55458525523
374	20.3	1.75	51743.09572782978	100829.06079566827	65694.40348994156
371	20.3	1.0	49907.88481893465	91543.27550931823	64512.083842528875
383	20.4	2.25	64052.776205581016	105051.6518343389	72994.05794178063
382	20.4	2.0	53733.85360807991	97211.87293621211	69682.80733327274
381	20.4	1.75	51827.807975263	97050.99698374896	68313.01878413046
384	20.4	2.5	55799.77785583135	101261.17924481789	72270.67997573079
379	20.4	1.25	50594.13397197243	100385.83293864875	66964.82717266028
378	20.4	1.0	51425.10873202162	107565.30793323448	71832.89812760976
380	20.4	1.5	52051.30154180446	100300.62480399624	76025.34731884807
387	20.5	1.5	52288.97380695159	89019.07449515477	62828.589164632736
386	20.5	1.25	50194.86828024978	81906.4621573236	62691.42951083081
388	20.5	1.75	53194.93803003016	101477.11552172607	79156.86233880553
385	20.5	1.0	49466.04023183706	94091.5366098481	63803.78520361834
390	20.5	2.25	52352.65391282012	98936.89760889158	73476.76980907233
389	20.5	2.0	52753.183986829456	108247.90582965239	71386.61971240038
391	20.5	2.5	54362.02643238194	92017.14693205462	64960.162838549346
392	20.6	1.0	50110.48751680516	95445.1648462199	62617.91149368832
397	20.6	2.25	55047.15771282421	106926.24668326377	68475.23902135369
398	20.6	2.5	56438.76810612527	120410.19978956156	77080.375856142
394	20.6	1.5	51012.91896317863	95579.77887052104	67788.32297210071
393	20.6	1.25	51103.744054513896	96435.92752861134	67437.84861400457
396	20.6	2.0	53718.62863120638	80777.76792281539	60053.40317642617
395	20.6	1.75	51659.89196228715	85681.99424608077	61147.97015986061
405	20.7	2.5	56070.904458603305	87620.51970081928	65355.331097080096
399	20.7	1.0	50261.9989754282	94200.25984045223	61388.898698053184
401	20.7	1.5	51563.35163833403	98817.6805788667	68069.54679527342
402	20.7	1.75	52392.35390631693	76235.82061147189	62026.98134956797
404	20.7	2.25	54256.77418440211	105377.63693280629	70308.81669041031
403	20.7	2.0	52488.920352608926	90000.83024737875	66869.93049421234
400	20.7	1.25	50460.01514418194	91890.85080569622	66591.52312008107
407	20.8	1.25	50866.55512010658	93043.99420762192	65677.88604437388
406	20.8	1.0	49957.13256940637	93225.76728934495	62580.08648398331
408	20.8	1.5	51240.47067741872	97224.97264080154	64766.92821529955
409	20.8	1.75	52317.53959440867	102610.02608795218	74374.45665162276
