	Windspeed	STDeV	Leq_x	Leq_y	Leq_res
409	20.9	1.75	52357.11103765781	97584.33090952782	69359.88179115106
408	20.9	1.5	51938.34950021053	91157.71925860774	61964.50651746204
407	20.9	1.25	51905.43473576582	104248.1524394135	68410.43875051325
406	20.9	1.0	50314.869653061156	100081.02140539495	66751.1623352589
411	20.9	2.25	54913.44728141479	109649.52419965182	73563.71022280533
416	21.0	2.0	52923.97180312744	108525.22951267946	65921.17792903124
413	21.0	1.25	51259.395679617104	90365.06137885722	65958.05619322004
412	21.0	1.0	49188.350707279686	92939.96113724653	64630.96891610541
415	21.0	1.75	52360.51958284931	98359.80814503616	75450.3201454692
417	21.0	2.25	60384.17692414652	126846.65142482969	86963.36550742711
414	21.0	1.5	52206.68249531154	84408.98048406871	61294.18584159158
421	21.1	1.75	51770.5085083471	93052.7358092405	64044.499326290956
423	21.1	2.25	53662.26896114138	101436.94211313801	76528.65665198353
420	21.1	1.5	50425.68033761396	108095.3497910518	69967.77796292049
418	21.1	1.0	50100.12629250543	100722.6792798994	65792.70638657971
419	21.1	1.25	50185.160554129114	97683.57246967572	66397.42168410409
422	21.1	2.0	52594.91420661758	98877.3053558244	68957.19339229481
429	21.2	2.25	52718.50548021115	83762.38198634224	65439.60939400474
424	21.2	1.0	50250.490795281934	92245.39705331474	64274.31623933556
425	21.2	1.25	50430.92199818207	88551.23444148422	65851.86806529156
427	21.2	1.75	54697.97932223396	103238.7690198484	65333.87669976154
428	21.2	2.0	53912.527706368186	106150.50311186307	74037.20789476758
426	21.2	1.5	51539.203626387694	97177.79682739504	70378.58284244423
432	21.3	1.5	52452.39933951572	103385.44110744148	66297.07330771352
435	21.3	2.25	53982.913723054735	85589.01225965077	69255.12124124615
434	21.3	2.0	53908.22118082196	95232.36844216056	67832.26163055713
431	21.3	1.25	51084.11227844576	98233.8608054638	69705.58779845008
430	21.3	1.0	50168.03817423502	103218.13591727466	64740.90467952013
433	21.3	1.75	52093.690328147575	102697.94003568555	73082.63592503952
440	21.4	2.0	53719.48279634811	111937.69071242792	73776.87416197143
437	21.4	1.25	53554.56861399386	108181.44734531711	73015.22643339804
436	21.4	1.0	49687.205889442055	99042.18828488373	67668.49521554852
439	21.4	1.75	52798.392803686824	99135.94424286229	64212.6742234416
441	21.4	2.25	53540.34294375748	91237.85536695588	69640.27216605663
438	21.4	1.5	50772.170359257594	96950.8052132146	65226.79579222233
445	21.5	1.75	52760.575464087524	88859.52248250814	66760.90082654261
447	21.5	2.25	53878.8759347916	99615.34294608021	63141.438998649566
444	21.5	1.5	52356.72839671326	102781.49568813601	67287.03347758921
442	21.5	1.0	50404.01779711356	105464.01605937311	64935.23036451929
443	21.5	1.25	51224.802455589816	96821.94746262925	64777.116677994265
446	21.5	2.0	58043.948613742316	110684.1876921034	75057.21858374026
453	21.6	2.25	53244.08520957681	94916.16335149636	66638.2215261535
450	21.6	1.5	52112.001622628515	122974.81782832627	82034.26900428647
451	21.6	1.75	52568.483754236986	93123.33415428265	65706.04154763292
448	21.6	1.0	50024.848418616195	104691.6227582466	64819.82380669356
449	21.6	1.25	50972.663370536124	103411.0467504866	69889.29490311688
452	21.6	2.0	52081.21341965659	96390.94710182321	70231.03385472987
457	21.7	1.75	52378.92883076292	83832.17378315877	67706.63180511585
454	21.7	1.0	49847.32311242434	100585.15671061544	67521.85576950494
455	21.7	1.25	50506.92549228853	100489.2363651441	70424.5052100947
456	21.7	1.5	51236.663838125016	96844.37443933362	64882.19001244184
458	21.7	2.0	54047.77327770666	98040.29830544266	66579.11557878993
459	21.7	2.25	52625.52357850455	88485.34540745495	66157.77676873769
464	21.8	2.0	53297.83352984882	108653.3009159651	73811.94924420473
461	21.8	1.25	51938.894469082785	110736.20940018939	72169.08989094541
460	21.8	1.0	50072.71375450026	103417.49641936108	66993.22232935719
463	21.8	1.75	53152.28530235642	97859.85626079465	68602.81178935246
465	21.8	2.25	55191.813744904604	113715.68365649412	73511.62729959145
462	21.8	1.5	51657.608657532546	96987.97979567124	66753.94813066497
469	21.9	1.75	53435.18186727046	116700.40554108896	74849.97847516695
471	21.9	2.25	61661.524048912	130502.19520857964	86828.0000764888
468	21.9	1.5	51653.95411109572	95974.54817705636	65716.4383970197
466	21.9	1.0	50856.725288465495	98658.79593285262	68603.50276809772
467	21.9	1.25	50112.72752248301	93083.49924290988	62396.882804253866
470	21.9	2.0	53264.91442458712	111500.46061896019	73156.36567790533
477	22.0	2.25	53559.538588399766	97541.40126710516	76397.6943634146
472	22.0	1.0	50717.46410580216	108307.07251235427	67419.09742308808
473	22.0	1.25	51919.72147975498	102739.95238817674	69430.36373125495
475	22.0	1.75	52177.937014731804	102512.5389786124	65679.51642196416
476	22.0	2.0	53930.95889975014	104790.53708107265	67025.24921203454
474	22.0	1.5	51923.54388794974	90127.3584044771	64336.55165211041
480	22.1	1.5	52470.433494389275	103077.69821173142	69334.38011764853
483	22.1	2.25	59039.16174105288	124733.4052380638	83068.65245666383
482	22.1	2.0	52049.08132048124	100559.42260939439	77104.32162066008
479	22.1	1.25	51030.73458752433	96034.38007240322	67534.94783786336
478	22.1	1.0	51078.538556035724	104357.77728849057	67668.96415167885
481	22.1	1.75	52615.72836201927	101049.68842946352	70238.92197943197
487	22.2	1.75	51996.52847716692	90686.52425019203	69459.58640025466
486	22.2	1.5	51227.03315916075	104875.74085253585	73971.58632208785
488	22.2	2.0	55359.83109617314	107817.09001909709	70010.83338459556
484	22.2	1.0	49507.951958267804	101706.57451099252	65312.2640136973
485	22.2	1.25	52232.452922242155	97025.061075689	67815.6092372056
489	22.2	2.25	53247.57620628506	90511.98118413567	68092.14516515091
491	22.3	1.25	52258.593581241046	102194.09988063748	67746.64039033969
490	22.3	1.0	51440.01276348892	100958.08707248281	67915.52646390331
494	22.3	2.0	52341.1500813842	101329.83317549057	77472.81895979414
495	22.3	2.25	54655.25009578015	92152.96886914986	69236.41297146471
492	22.3	1.5	51656.72777293929	100870.87827391186	68679.81978762822
493	22.3	1.75	51928.44795765809	115273.63216508168	71136.98758773928
498	22.4	1.5	52917.74182087447	111348.89665001503	69491.37704558305
499	22.4	1.75	52044.42286308791	88606.2162806557	64749.25290652242
497	22.4	1.25	52242.19681313185	119360.24181144589	72768.45833841029
496	22.4	1.0	50919.174020376595	108556.83390574857	71260.58156339475
500	22.4	2.0	52559.46539910107	107899.23701200186	75980.32033134173
501	22.4	2.25	54312.192810322114	104803.08861668507	73732.41782915159
502	22.5	1.0	50000.29591440315	109897.92691346238	69490.29575779483
503	22.5	1.25	50457.785431367316	96619.0892565683	66283.21708089861
506	22.5	2.0	54560.24535828673	119992.26141444471	73506.28259368704
507	22.5	2.25	53982.62886948162	103177.61668811353	65962.32265795844
505	22.5	1.75	52678.28377007867	107661.0503349245	75888.49115744756
504	22.5	1.5	51904.752943665684	109942.3002712241	75302.73460228223
510	22.6	1.5	51679.75980080912	106575.12850123721	69543.65740179384
511	22.6	1.75	51747.11850320064	104415.26735094986	66065.38357122599
508	22.6	1.0	50715.41824506982	107344.88441597857	67295.3799572751
509	22.6	1.25	50950.63317348981	103281.70423725876	67946.55420108375
513	22.6	2.25	53181.98124248455	102808.36006343272	69984.69609113404
512	22.6	2.0	53707.25274781344	102609.90715280446	66080.17579791922
515	22.7	1.25	51376.31292729265	123287.54972419083	75855.16332406548
514	22.7	1.0	50064.929634646935	105232.0785266399	75337.4140827305
518	22.7	2.0	55431.05451223102	115842.1757944293	74917.9875241193
519	22.7	2.25	53377.22244806779	96149.5066411187	69771.50637798864
516	22.7	1.5	52013.33146470132	98898.31936701454	71720.67622365455
517	22.7	1.75	55179.82625774304	114443.19104437101	77750.58699386408
523	22.8	1.75	54108.07114060418	102963.55707369647	69822.24062392305
522	22.8	1.5	52550.47524796107	104543.50378856443	69891.07471051087
520	22.8	1.0	50976.610953309144	108586.62591690317	68773.34350098082
521	22.8	1.25	51784.55053112679	104798.32910008474	70052.5394027707
524	22.8	2.0	56540.60092731188	128846.65599915056	80695.08231232563
525	22.8	2.25	54548.441649312335	119163.7063663105	75561.2167934369
526	22.9	1.0	50606.200986130796	105752.17464211423	75310.67290620494
527	22.9	1.25	50872.674419725525	113147.79743645096	70973.1375718518
528	22.9	1.5	51445.21772201788	97567.75011530296	72306.0392715688
529	22.9	1.75	53333.62569398086	109233.74204865233	68491.50308582891
530	22.9	2.0	54526.297369530745	121572.7706576656	81233.6558487476
531	22.9	2.25	61624.158017210015	131227.1351100295	86214.51295256082
533	23.0	1.25	53197.97949957045	110446.5278238613	75813.27668713577
532	23.0	1.0	50928.393330079365	110387.60957491708	74542.76355277508
536	23.0	2.0	54486.4877693927	105936.03461048561	71915.39061379495
537	23.0	2.25	54254.01323063452	102909.14457775958	76827.09513117488
535	23.0	1.75	67001.26143024725	124522.2849689823	85781.74437312759
534	23.0	1.5	52769.116535680834	109752.59975255211	72246.57180349856
541	23.1	1.75	52629.48395544217	106840.82384790399	73188.57709451999
540	23.1	1.5	52116.57813567996	118521.33084145485	75260.76751547185
538	23.1	1.0	51312.98728269816	116990.96574884596	74131.46347515736
539	23.1	1.25	51130.66015516867	106961.53931212386	71019.78947755657
543	23.1	2.25	58772.610499095084	126011.79326279431	83341.14840092523
542	23.1	2.0	53946.86840710372	108160.91622368473	73709.09377244284
544	23.2	1.0	50916.87062532684	108361.39494821697	67843.90165809027
545	23.2	1.25	50959.06422591031	100226.2798669388	70024.74949813217
546	23.2	1.5	51114.81259241027	111204.79474026353	70476.59144737743
547	23.2	1.75	53327.06150469288	116729.64989319569	79183.49629754826
548	23.2	2.0	55762.59870610343	125769.57864847293	78692.74357842727
549	23.2	2.25	53682.457973364086	100818.83982240522	72404.38782320062
550	23.3	1.0	51494.836086029856	115809.35195359094	73595.49328969367
551	23.3	1.25	50987.52394841488	106992.41180017589	67832.69733596964
554	23.3	2.0	52995.414367416546	106276.4883183919	71861.99101868189
555	23.3	2.25	54731.70395993195	99331.77616422724	72948.95880844028
553	23.3	1.75	53051.75133988556	118458.36887068562	73010.00208375162
552	23.3	1.5	52248.91871493793	110964.14135163036	74121.52976604707
558	23.4	1.5	52192.06044212653	103255.3536563698	73881.33922137265
559	23.4	1.75	52967.37359131109	113181.89802079053	77639.4653856035
556	23.4	1.0	50262.97306420713	118026.2200034296	70874.64214106077
557	23.4	1.25	52300.50730730115	116534.7620684307	74407.62029287708
561	23.4	2.25	55306.46780808166	115394.87878623256	77489.39745351273
560	23.4	2.0	54035.711777850025	108721.18292962693	72874.42649706181
565	23.5	1.75	53384.06547225284	122149.63074638005	80888.31233662105
564	23.5	1.5	52292.92874611722	121991.03588011018	75381.45529947293
562	23.5	1.0	50924.535818591314	116885.30023112202	74065.45232124574
563	23.5	1.25	52405.561141840015	114368.47780663514	71104.96199878876
567	23.5	2.25	54613.61010105929	105272.80524883771	69281.75931822602
566	23.5	2.0	54469.65074383836	120029.17974489377	75414.37045647427
570	23.6	1.5	51835.20800975615	99515.76320603883	70352.87538693892
571	23.6	1.75	54171.01731864985	117446.7879257105	74872.66829945153
573	23.6	2.25	53477.831897889606	109458.118869074	73846.69048211214
572	23.6	2.0	55027.3649173882	128841.24529340556	82902.26796678493
569	23.6	1.25	51127.7629398562	105433.46100472967	69050.76662778748
568	23.6	1.0	51635.74358607554	110377.7430498154	71016.65874603734
577	23.7	1.75	53667.62718071663	113199.23800649996	76522.1785611559
576	23.7	1.5	52376.68949866729	118421.08157999962	77970.95965528149
575	23.7	1.25	51308.711922568815	113121.12360132243	73423.64305147491
574	23.7	1.0	51067.70887753803	113139.45433909583	74174.4324218785
578	23.7	2.0	54740.309653171564	111803.62889223923	72474.60522866283
579	23.7	2.25	53104.37675707059	106665.69607432075	74019.8617326917
581	23.8	1.25	51854.25285833648	116035.18073928781	77070.62289880346
580	23.8	1.0	51078.44168565167	122481.02850301162	74726.45575695546
584	23.8	2.0	54998.05962845172	113282.61922230074	77738.32027669446
585	23.8	2.25	54897.788987543616	125788.94887475662	79565.1816617062
583	23.8	1.75	54813.621464256554	131360.3028458134	83158.52199693347
582	23.8	1.5	51722.60696591591	113084.33137886996	70984.55255275071
589	23.9	1.75	54103.34051625513	116082.63106279583	75055.97856160744
588	23.9	1.5	54697.92915014193	124723.38204142419	81083.39544163612
586	23.9	1.0	50641.78193585031	112849.90092847009	73251.48072590589
587	23.9	1.25	53711.42114642828	124271.26393657157	75718.785568531
591	23.9	2.25	61387.42776111712	131813.20986000763	85952.35138332743
590	23.9	2.0	54688.54218610725	122628.10595767484	70109.9939115094
592	24.0	1.0	51294.43745222056	114521.49266041	73265.9242361305
593	24.0	1.25	51923.52046084201	122846.46313244337	75450.52282358319
597	24.0	2.25	55026.31086218211	107599.84028589643	77176.87359558324
596	24.0	2.0	52869.35797837537	129575.09018536587	84062.44667959375
595	24.0	1.75	52989.979664629696	109052.41054960556	74681.72744542289
594	24.0	1.5	54124.20050668276	108669.1311334774	74428.6107924951
603	24.1	2.25	58571.596121118964	127149.6108996133	83035.6256390622
602	24.1	2.0	56315.69888765591	119996.5060883563	81010.5203076396
599	24.1	1.25	51401.031218198834	116155.85126215061	76944.07906009966
598	24.1	1.0	51632.264039965674	121208.41356058103	74659.43151009774
600	24.1	1.5	52635.20886733771	119046.28383343121	72936.32350069402
601	24.1	1.75	53533.755188780466	117280.94764792132	76275.6946173241
605	24.2	1.25	52614.99492738798	124518.02638347798	81095.90541326124
604	24.2	1.0	52329.346868701	126386.19921934641	78636.35640771526
608	24.2	2.0	54243.45715392675	120667.0444170499	80017.35394498149
609	24.2	2.25	54256.69629965353	109307.20713081109	76144.66131910933
607	24.2	1.75	52397.841403807666	117957.0263518151	77514.09503530098
606	24.2	1.5	62226.44142898648	127685.47973789774	82976.28556782792
611	24.3	1.25	51593.9082167019	112573.7993685041	75125.4372792371
610	24.3	1.0	51817.04392727011	118656.85844157542	73604.85040406269
614	24.3	2.0	54656.717388138604	124986.7633950268	78852.3794826147
615	24.3	2.25	55207.853128401584	108134.0214743554	77067.57346732129
612	24.3	1.5	52214.53237157835	115336.2784923419	76933.75566962117
613	24.3	1.75	54112.06584015431	114794.22664585066	72695.41319212508
619	24.4	1.75	53707.70543794509	125848.39319218384	81068.25817969345
618	24.4	1.5	53123.00734646	125867.11691361832	81177.39162269069
621	24.4	2.25	56218.474857722176	123858.08358939615	80811.19334248427
620	24.4	2.0	52528.81539887992	111368.47818196155	78142.4717972011
617	24.4	1.25	51642.33842302517	116582.35221317694	76717.81203637962
616	24.4	1.0	51509.37915152977	119350.5212805078	77593.53712681695
625	24.5	1.75	54374.60281081911	120952.06434263814	79140.56323065332
624	24.5	1.5	52625.97554713721	122391.76452428661	78031.1883693286
623	24.5	1.25	52847.819163744854	111251.55337607939	71843.91876203434
622	24.5	1.0	51395.46513744734	123889.35738018094	73303.23142243866
626	24.5	2.0	56859.19518347643	129756.34560604893	86925.52054303157
627	24.5	2.25	55017.11281147925	108092.4883569354	72629.62920869792
629	24.6	1.25	53456.10369086334	117402.45859442584	74208.81092109397
628	24.6	1.0	51567.48355616885	127843.90499173147	81149.17213908723
632	24.6	2.0	67343.48252252316	151785.0662900746	92081.373445147
633	24.6	2.25	54951.60334318405	115984.85646434149	77501.55134809838
631	24.6	1.75	54010.06642982894	132011.10712163773	86154.38250632345
630	24.6	1.5	52524.687118865455	123624.4811044088	82010.82828550354
635	24.7	1.25	52946.38786578472	131050.51765065237	79569.78548629579
634	24.7	1.0	52490.13367539319	121452.97439095905	79264.45335862886
638	24.7	2.0	52434.34126261974	110242.51843976793	74105.4080689477
639	24.7	2.25	53004.980797124	115970.06940733205	78107.12003843987
636	24.7	1.5	52859.50089720811	130397.0211977074	84613.11356558025
637	24.7	1.75	54583.92459736668	124813.39936681032	77504.12722591418
641	24.8	1.25	51738.48432713868	127645.37278863681	84003.5502044835
640	24.8	1.0	51267.14627920668	124821.08020778153	78796.07433221715
645	24.8	2.25	55740.078023683134	134092.40291959047	83488.68095800494
644	24.8	2.0	54901.41610229324	134114.9570260009	88839.59280652131
643	24.8	1.75	54416.284497467	125987.787390147	80566.10094807172
642	24.8	1.5	53582.62422828433	126698.77269844555	80717.81600369052
651	24.9	2.25	60957.73420870083	139111.84904038595	85868.80018788276
650	24.9	2.0	54896.213858286195	119142.70928357301	80931.10088355228
647	24.9	1.25	54910.63491667475	129658.58747968305	79070.39414855333
646	24.9	1.0	51692.4331413572	126525.9602274619	78653.6590137347
648	24.9	1.5	54911.520558241005	122515.88207265748	80290.28493767891
649	24.9	1.75	54465.75228519046	126855.66383167435	84189.45466705857
655	25.0	1.75	55244.49166244746	129855.65997527148	85706.95345461341
654	25.0	1.5	54937.75245911545	139690.9931459386	87076.33712450314
653	25.0	1.25	54776.890492986786	132722.42587861625	81817.14419163697
652	25.0	1.0	51571.00863242977	118955.6017679894	78487.29291329303
656	25.0	2.0	54176.21557890603	124681.77869911275	80221.97105735898
657	25.0	2.25	55638.74245664584	113709.58047519838	78036.99337569828
