	Windspeed	STDeV	Leq_x	Leq_y	Leq_res
406	20.8	1.0	50440.25739218243	102023.78402599067	68727.45763630168
408	20.8	1.5	51916.34608228767	88949.43577154462	59715.97507519126
409	20.8	1.75	51996.42103339833	93632.17161557391	67317.10064900469
412	20.8	2.5	57700.20723613831	106102.01906416845	70901.54529387613
410	20.8	2.0	51960.99130875623	92415.97658861897	65033.54360262615
411	20.8	2.25	53246.23564862476	94634.0779962984	70854.97663275898
416	20.9	1.75	51514.617206671	105915.83780533994	67071.95327309474
413	20.9	1.0	49878.747581577576	96307.48575407633	63958.19974967009
415	20.9	1.5	50210.7182598953	97796.00916332741	67651.75373736607
414	20.9	1.25	50428.85709974545	105091.74662445526	67580.07150252165
418	20.9	2.25	62341.09231263657	112130.03888530178	89641.76011873635
417	20.9	2.0	51321.45583436023	99123.45074162299	75179.79059189149
419	20.9	2.5	52190.02866533096	115364.4696425864	68367.97627808557
422	21.0	1.5	51069.759821866035	95078.96130626429	63283.92430545672
424	21.0	2.0	51843.452316949115	103559.3425959736	67416.82708641415
423	21.0	1.75	52449.05307661585	107884.60747651845	67813.959937382
421	21.0	1.25	51411.70433039301	106464.75460321207	70360.1030877131
425	21.0	2.25	53947.4943007069	115013.17372555277	72490.42986369117
426	21.0	2.5	54818.85121579685	86853.80158393984	70418.11097583745
420	21.0	1.0	49902.2079186879	98596.47178948767	65570.8270159272
430	21.1	1.75	53347.13265516668	120826.62603097604	81160.47694555028
429	21.1	1.5	52044.28319569782	101298.92149006636	68995.12330660052
432	21.1	2.25	55126.69896835589	101216.60906968146	73445.75848390153
431	21.1	2.0	54630.265219812325	90950.9603163087	69217.90575320584
427	21.1	1.0	49693.86962104274	94666.25743976771	68652.93229280424
428	21.1	1.25	50855.65379991163	95857.82155783386	62550.003345270954
433	21.1	2.5	54887.49812601232	102273.43421368721	74007.99511631315
434	21.2	1.0	49933.47135496393	97766.18939800719	66695.25575057614
436	21.2	1.5	52224.098477201296	98220.03479025055	66577.86793090995
435	21.2	1.25	50210.448283894715	97402.9798627827	63706.07408660177
440	21.2	2.5	54715.34363225515	69180.69190759983	60057.69677931192
437	21.2	1.75	52354.771683484614	113646.50166618117	73670.25801023038
439	21.2	2.25	53090.40790868051	109320.43206920486	73806.32714881164
438	21.2	2.0	53005.47327402912	104629.11981391978	67868.51853404836
445	21.3	2.0	52826.4068588022	104932.11506110962	78153.6888729442
447	21.3	2.5	61781.580799865194	131660.66118170528	90765.64308512337
446	21.3	2.25	53403.214295833524	110485.03147037631	68843.46143892885
441	21.3	1.0	51698.73068240061	113190.80108082031	71608.69001706768
444	21.3	1.75	51945.04106297644	88652.8085968127	63178.14872527818
443	21.3	1.5	50882.358668142726	90472.78540572687	67113.58679268898
442	21.3	1.25	49351.284620487866	94025.16474291573	65557.11349835135
454	21.4	2.5	56210.22517027563	118242.65355024395	75868.21160969611
451	21.4	1.75	53714.96763192816	114864.0193090113	81184.01496722462
448	21.4	1.0	49528.968595350605	100437.82884847026	64889.9054895026
450	21.4	1.5	51570.87754495143	101207.1982096347	70609.94040954768
449	21.4	1.25	50179.21873187879	88181.86870549858	61407.810892091715
452	21.4	2.0	55178.96081148844	111962.13118052887	83375.12919494348
453	21.4	2.25	62047.93053611538	118843.73109579754	86571.67788552753
456	21.5	1.25	51628.30168220272	116523.7169662651	71148.32652864377
455	21.5	1.0	50290.56546218958	97487.90735794388	65435.34003294636
461	21.5	2.5	52721.400530872816	119356.1261592108	70869.99536064448
460	21.5	2.25	51514.23803116352	81249.41606395411	64600.134909426815
458	21.5	1.75	53388.89033561864	87651.67806458246	73586.26422448152
457	21.5	1.5	51353.70625866376	88071.590202761	68019.2936108373
459	21.5	2.0	53572.70359840796	106922.05453628147	76776.68136707784
462	21.6	1.0	50085.6129851468	96191.04838657113	65391.58574143617
464	21.6	1.5	50536.97511695458	93493.16789362405	65664.3503394995
463	21.6	1.25	51120.76480771523	110820.81826784612	69150.38427696208
465	21.6	1.75	52873.64416280504	87760.90735260709	65579.32444165
468	21.6	2.5	54913.205053755424	91700.93973867627	72711.05381542457
466	21.6	2.0	64670.25503018762	117573.1743925476	80637.7905589874
467	21.6	2.25	54190.78787235167	81723.33651998818	61759.97138328465
470	21.7	1.25	50742.63916722102	98518.91877742228	69894.3097599182
471	21.7	1.5	52410.55153229372	102143.22975970022	73318.98481577139
469	21.7	1.0	51099.097031713274	99227.6892539492	68150.89345062063
472	21.7	1.75	52137.131661761305	93999.84155857834	67929.04180274316
473	21.7	2.0	52847.855691000856	96317.04559172399	73031.992044239
475	21.7	2.5	55659.03347484074	104156.334341443	73923.23336076149
474	21.7	2.25	55252.29296744231	112167.27477538784	71785.01859215724
476	21.8	1.0	50137.24183049892	97412.43307910352	64338.92566749317
480	21.8	2.0	54086.05466887235	101069.09724773529	65012.74115968855
479	21.8	1.75	53378.407867972746	107371.82759968554	72121.94498281153
477	21.8	1.25	51385.957732078656	100928.95550867438	70919.08828967539
478	21.8	1.5	51424.3329657616	95511.14649788206	69028.93611139384
482	21.8	2.5	55372.80425495844	73182.96440151105	61316.37107231365
481	21.8	2.25	53533.59760573501	88174.57186258309	63249.88123477957
484	21.9	1.25	50527.37638778591	95343.77738682055	63801.1190572344
485	21.9	1.5	51500.5815791138	95711.15906227192	66712.29226134183
488	21.9	2.25	56309.16566216349	115264.916480503	80997.31295992756
487	21.9	2.0	54383.483772494124	97070.26195003226	69594.14957605374
489	21.9	2.5	61287.342033449735	134998.52600087548	91138.09445797691
486	21.9	1.75	51800.82164368904	92356.52839761603	64587.4286109785
483	21.9	1.0	49913.14174508064	106718.71714519024	67916.8985641758
495	22.0	2.25	55085.79807379201	100703.68533152569	69065.66365365646
494	22.0	2.0	56164.64905903257	112969.3029964207	79198.46271787508
493	22.0	1.75	53643.55085162895	102435.41897142996	64156.09767481984
496	22.0	2.5	55110.93054705278	88564.38225190845	62234.559297802894
491	22.0	1.25	53622.909639319245	116006.74622034976	69917.84962261513
490	22.0	1.0	49870.42447899627	101439.80922281285	63470.30258469155
492	22.0	1.5	51698.89572874852	108432.9735130212	72640.88369929827
497	22.1	1.0	50670.965829606175	94960.06808776027	66275.45353496668
503	22.1	2.5	56462.246203678216	115441.91318757345	76006.86238222368
501	22.1	2.0	52733.61248279878	91352.94592398537	66325.2342976996
502	22.1	2.25	54610.32910248456	113926.13403917843	76149.68225813657
498	22.1	1.25	52610.47072140203	109124.1911467987	71648.20309847234
500	22.1	1.75	52031.76326600349	93785.07735568157	60980.29725657191
499	22.1	1.5	51014.896311217075	95249.6601827343	68549.38412763314
504	22.2	1.0	49426.17133676803	106074.25933167397	64295.16185470783
505	22.2	1.25	51515.38338982093	110387.07406117897	72059.93112766839
506	22.2	1.5	51640.79198146591	107108.8807753778	69277.89255615082
507	22.2	1.75	54025.854104555256	120634.25402405887	73969.76578533887
508	22.2	2.0	52783.832688156865	91634.39049424525	71951.58100462881
509	22.2	2.25	54891.946852627814	96786.03026940576	68455.0212068088
510	22.2	2.5	53801.02488329444	123176.51217086578	73834.63133642999
517	22.3	2.5	54299.62541455075	97128.90424672348	75493.62542696508
511	22.3	1.0	51401.93322982519	108271.31004062202	67006.44988757515
513	22.3	1.5	52044.55819155884	104083.57777070162	70778.54803706132
514	22.3	1.75	54001.951391106944	99028.76032166542	70618.47053622104
516	22.3	2.25	54933.356561167595	124253.88334740585	75822.9607036833
515	22.3	2.0	53067.20990285611	93984.83097971357	69505.02091506185
512	22.3	1.25	51555.8676384559	101323.26562993316	69932.21483621742
519	22.4	1.25	51141.913043113804	102987.30602514763	72149.00937840155
518	22.4	1.0	51322.4626422688	108318.31608775373	73493.99822946054
520	22.4	1.5	52076.88541253864	91519.45188105963	67570.61037550958
521	22.4	1.75	52499.417928322415	98122.45631718481	72185.32347724814
524	22.4	2.5	56491.09259885483	106579.69706495546	74332.60991759915
522	22.4	2.0	55778.70506352799	117994.30495463396	75403.63495165897
523	22.4	2.25	55743.90562893324	111551.3617623487	71089.17010346214
531	22.5	2.5	55582.44761025204	78309.59264699496	63947.77950008222
530	22.5	2.25	54606.70450571151	118264.62083442783	77327.79354949036
527	22.5	1.5	51000.929336847585	98714.61776247145	67010.98455981142
528	22.5	1.75	53252.81660853129	113552.15183677548	77700.2532641395
529	22.5	2.0	54255.95981499755	125436.59951523575	79593.76838923579
526	22.5	1.25	51120.15648758364	96711.92383595128	67245.83191107407
525	22.5	1.0	50986.18099066429	98548.5734661342	65586.29742510803
535	22.6	1.75	51955.13151310625	108085.49629756289	70053.27524335563
533	22.6	1.25	52226.04127643905	107550.17949117771	68938.20054530233
534	22.6	1.5	52513.13557831899	106960.38106251841	74913.27290099494
536	22.6	2.0	58065.29194943812	101378.13037241521	75030.80238817628
538	22.6	2.5	61353.20649760633	137834.13551036807	90951.41684330198
532	22.6	1.0	52352.73457853292	102146.22643108331	70489.76050516241
537	22.6	2.25	59102.36344775858	118498.51188681158	79449.90424070151
540	22.7	1.25	51851.78772883237	110663.16596995352	73296.75498772076
545	22.7	2.5	55150.9865423498	126045.28542277445	75659.48873268481
539	22.7	1.0	51026.077913112334	106358.67595779868	73555.39953838542
541	22.7	1.5	52326.496780423506	110511.52941554306	69430.4838502149
543	22.7	2.0	53730.60710139319	119971.51733655683	78074.35610510255
544	22.7	2.25	55782.83064699094	105396.64087985604	76686.85829273635
542	22.7	1.75	51938.01329004408	90397.17631439617	65375.864549346654
547	22.8	1.25	51335.5792861809	109323.32349636148	68319.96659995957
548	22.8	1.5	52499.3447708452	101345.73341832325	73549.45215233855
546	22.8	1.0	50793.55086849093	113798.8305773694	70357.62602336601
549	22.8	1.75	53675.416307138556	106530.57179984475	69364.46271808793
550	22.8	2.0	53625.39222625782	119440.74195751056	73897.94464238486
551	22.8	2.25	52624.46357871934	108910.33009492219	72721.5795010553
552	22.8	2.5	54042.335082097175	100937.86104386294	77320.4666763662
555	22.9	1.5	52067.087824304785	105158.8617942428	69738.45058544149
554	22.9	1.25	51224.55210360582	113534.57154041454	70689.02888086496
556	22.9	1.75	53682.895000978744	113773.35910331388	72811.59720889476
559	22.9	2.5	57366.370593246174	108166.10675204573	74169.99370378707
558	22.9	2.25	23708.457539170104	70713.96081617405	73522.265539803
553	22.9	1.0	50891.93690071864	105510.3089065963	71783.06457014299
557	22.9	2.0	54731.340776447774	105007.03825036177	68864.06263257717
565	23.0	2.25	55026.71760778632	97673.20434966646	73821.92015354593
566	23.0	2.5	55508.852639355195	81910.74772050351	65281.77042449979
562	23.0	1.5	52508.62137703958	106208.61935228678	72518.06014833407
561	23.0	1.25	51175.03194946037	106945.27182000576	70901.9806200025
560	23.0	1.0	51940.07682026102	116660.71359334508	74700.25472832329
564	23.0	2.0	53067.42153235446	103716.14266751241	69487.27334958053
563	23.0	1.75	53076.251396127984	104061.94948808032	70179.65095971391
569	23.1	1.5	52020.9404914659	106421.12029220161	69937.72553012066
568	23.1	1.25	50955.30517937577	113453.60947836697	72007.25295536511
572	23.1	2.25	56619.55315745575	105095.45863377395	71338.27932340532
571	23.1	2.0	55638.05652739985	116378.12693001973	71265.98620656038
573	23.1	2.5	61433.6935980059	139081.70468102605	90780.91120908177
567	23.1	1.0	51713.90685780694	106222.30659289191	70940.92709944448
570	23.1	1.75	54033.834321775874	117709.61419412306	75295.76959860772
579	23.2	2.25	56017.89077566039	119448.10808766025	78929.90158153241
580	23.2	2.5	54279.28880796237	92483.72588585032	62022.47636908814
574	23.2	1.0	50937.79060866713	106847.28189769451	71454.61616652131
578	23.2	2.0	54562.73327732815	116705.45068722579	72918.26199330339
577	23.2	1.75	53955.189536425365	124184.26983343951	79763.61847894346
576	23.2	1.5	54209.50154878177	115944.68283670383	74818.66489481697
575	23.2	1.25	51057.596524149565	104168.13670460077	71438.31692559362
582	23.3	1.25	51829.86599827532	101415.31958089495	70027.13735730728
587	23.3	2.5	57035.11335417452	124336.11063816119	80536.45377931306
583	23.3	1.5	52141.933026204046	114389.28778966815	72025.31129605055
584	23.3	1.75	52809.61343270934	112382.8962962468	73722.69039317517
581	23.3	1.0	50493.92338141758	117417.07130661415	73419.3493340056
585	23.3	2.0	53911.723737150685	104955.33793151919	73438.68952794075
586	23.3	2.25	55915.110105240936	120484.41449914638	82097.19483592901
591	23.4	1.75	51963.938870086706	104247.26687413425	68020.65041014068
589	23.4	1.25	52196.88944410133	117732.35350338275	75883.12626979071
590	23.4	1.5	57420.43915678168	124252.58239592741	76020.37141248044
592	23.4	2.0	57327.68166230278	130442.09258721034	83227.59170307622
594	23.4	2.5	55939.84772657059	131662.17958148615	78509.63079140666
588	23.4	1.0	51117.03990788204	115276.30108880873	72981.28538599619
593	23.4	2.25	55392.90312660413	132566.62590267067	84847.07109357468
598	23.5	1.75	54369.3114264438	114418.7998828421	75372.41545461955
595	23.5	1.0	50437.9287483797	105102.48384692316	68792.98254800185
600	23.5	2.25	56804.0818388471	107939.30775914397	72810.04758265936
599	23.5	2.0	53746.791163662216	121451.5000420652	73614.93137186169
597	23.5	1.5	51309.03301811479	105147.46838117205	66146.78213761876
596	23.5	1.25	53124.62711098772	114965.71434819337	75317.50879369826
601	23.5	2.5	54005.92355188184	106214.49401838062	80351.34581056112
605	23.6	1.75	56655.33546679096	110908.99112477833	72113.77870924635
606	23.6	2.0	55471.6955679802	121648.62557507941	79239.9676819797
607	23.6	2.25	56053.15575179843	115901.56328896088	77305.03465589733
608	23.6	2.5	58009.65515374163	112646.73911528089	75872.33948495922
602	23.6	1.0	50566.35632692259	117286.00344123105	75094.06894842559
603	23.6	1.25	52117.21859864019	120303.76743717097	76186.86772247814
604	23.6	1.5	53385.645481496176	113102.99954509149	71830.9408967361
614	23.7	2.25	57758.6903587248	109558.83379925588	74772.89197588807
613	23.7	2.0	53075.31129516215	88625.98207331005	65791.10190238406
609	23.7	1.0	51971.75533747064	113192.309531444	72948.58937984939
610	23.7	1.25	51514.231425973965	108455.7668639899	69928.73123825438
615	23.7	2.5	55736.719255817705	87245.04100959995	67954.0369360001
611	23.7	1.5	52338.6084819944	115485.62360504159	75868.05209240814
612	23.7	1.75	53186.86146232628	114202.19832279492	72658.28813467544
616	23.8	1.0	52339.4679100822	117210.9752246511	72940.019314726
622	23.8	2.5	61293.353869309256	140646.81625026345	90831.52238155514
619	23.8	1.75	53707.74979351724	126649.93688102989	83322.42324961508
621	23.8	2.25	56163.53205271353	124756.65288105953	83839.09712019243
620	23.8	2.0	53509.18726341057	108759.35468855008	69771.15802463915
618	23.8	1.5	51983.70095948419	114506.20151306449	75798.94446212176
617	23.8	1.25	52904.274499900406	113009.91300346388	73987.27364699237
627	23.9	2.0	53736.36562464023	124283.53291193787	76210.76661253885
629	23.9	2.5	56545.717924956916	135705.0215636697	80635.61066866496
626	23.9	1.75	53612.62691504724	117496.09424988761	75407.44009588214
625	23.9	1.5	53701.04819616989	114522.11801987654	75302.785284122
624	23.9	1.25	51991.31742068301	117327.91352950144	79997.73519860776
623	23.9	1.0	51615.08771997125	124050.38739157532	76760.02224062014
628	23.9	2.25	56804.932798619986	126868.56931688265	78146.61314701058
630	24.0	1.0	51514.383205216895	117946.32849803298	75727.5424879211
633	24.0	1.75	55832.27449574327	116199.09522665464	75564.30532888795
636	24.0	2.5	54156.15632136231	109716.79744335698	82405.62969782703
634	24.0	2.0	53910.61934629876	111818.78186620341	75671.80728613064
635	24.0	2.25	55190.57359968228	122956.09322373042	78198.44986364627
632	24.0	1.5	51977.570539557535	118488.06253902691	79596.33057600517
631	24.0	1.25	51891.841397291886	124640.33542366572	76530.25009909453
641	24.1	2.0	75626.13678285018	129609.60312108346	86064.24074569
643	24.1	2.5	58340.55722894635	116916.90954366127	77908.55251733055
638	24.1	1.25	51451.542826337485	115372.58525031852	76100.41943849539
637	24.1	1.0	51496.006998587065	114991.0562339427	73497.07787317342
640	24.1	1.75	53214.68384013377	126792.89870010992	78557.09904518077
642	24.1	2.25	55552.042510052546	121375.70165638215	78979.64719669423
639	24.1	1.5	54724.50664747838	129242.65451288514	78711.78121313089
644	24.2	1.0	51971.02902959213	119602.62818281323	73137.1518919563
645	24.2	1.25	52433.845414874355	130099.03377347838	81074.4672975903
646	24.2	1.5	52733.868764885134	121377.90980643393	76991.84652506243
647	24.2	1.75	53043.20818913596	117000.0362776317	72637.05975479512
650	24.2	2.5	55564.20657955561	92215.92760840227	70259.54281549224
648	24.2	2.0	54971.5375184559	127625.01226293415	85669.37168645431
649	24.2	2.25	56213.602295383535	126869.64697941294	84157.28808205991
651	24.3	1.0	51069.85182059379	116206.19983176672	77661.84405492381
654	24.3	1.75	51884.65757080334	120430.18936564367	77686.78915817436
656	24.3	2.25	54957.36218069996	127256.81502022408	81711.76302622155
655	24.3	2.0	54442.76482106458	112876.53666543687	77914.19044391172
653	24.3	1.5	52613.00341763746	116603.68920258572	73728.03571456806
652	24.3	1.25	52627.787521926206	115862.21482766818	77628.50484348366
657	24.3	2.5	60404.16659676084	141672.61020570234	90571.13655853024
661	24.4	1.75	55327.595996198506	123744.73371253237	84327.96944728805
662	24.4	2.0	52917.80881435586	116583.50428287145	78350.166485977
658	24.4	1.0	51126.10407353191	120134.03822698811	75848.92113311087
664	24.4	2.5	54574.08321898947	98921.3543458466	66361.0519450926
663	24.4	2.25	55936.187424139425	130574.45840407959	81288.01693629066
659	24.4	1.25	51676.2924411716	116107.16299385058	77455.20262691755
660	24.4	1.5	51888.53415624427	116850.2220724577	77085.12481063127
670	24.5	2.25	55224.57824261409	102272.52515649407	72747.87436313496
669	24.5	2.0	55695.05066104833	133261.54393499246	87548.67267494468
671	24.5	2.5	58982.9923575164	133869.37880578646	85134.90412668386
668	24.5	1.75	54746.679701644454	124819.19943241445	81580.04066180675
667	24.5	1.5	53191.65011277345	120504.49720158822	79080.99470438012
666	24.5	1.25	52337.280559266816	128742.92522225043	81150.64550830678
665	24.5	1.0	51081.552759855214	115165.22922184473	73200.82834603825
673	24.6	1.25	52594.08671789188	124038.51208496188	79950.97722745799
674	24.6	1.5	53410.60336005023	118288.76236670736	74203.5419834297
672	24.6	1.0	52057.80974344477	120971.21854132785	76101.76745804747
678	24.6	2.5	57563.4752396042	141253.17648917864	83505.49188193242
677	24.6	2.25	55759.478487504195	112342.36031679201	76990.03028995686
676	24.6	2.0	54087.84653688952	113374.94807175963	73258.08450309014
675	24.6	1.75	53232.72992756917	110895.09470891689	69948.34116821777
681	24.7	1.5	51815.804922692216	120074.83836332716	80258.15247470741
680	24.7	1.25	51242.103801118275	112831.09752341051	73655.98171090453
684	24.7	2.25	55488.67009182115	112490.93459117903	78220.82866496088
683	24.7	2.0	55292.89510057754	137254.6178001837	91932.7235532
685	24.7	2.5	54442.44932061745	114970.37990251715	85331.35646269609
679	24.7	1.0	51583.77028477367	120413.25529744962	78561.3296767144
682	24.7	1.75	54628.66091381079	126511.81394584215	78033.20562930376
687	24.8	1.25	53945.95888969027	127938.32646072318	81058.03129998746
689	24.8	1.75	60059.60030126543	139495.89714866638	88193.7840825244
690	24.8	2.0	56157.47368879483	135621.85687803643	86845.9078722747
686	24.8	1.0	52461.95044002979	123973.48522709489	75044.73568648944
688	24.8	1.5	52968.11247011519	116652.09411042991	73719.56212664366
691	24.8	2.25	55833.25886249935	120475.1932710241	75200.2603880056
692	24.8	2.5	58645.08518958514	122997.99629699356	80647.835652843
696	24.9	1.75	54571.041924141566	125614.070793175	84803.54122831028
695	24.9	1.5	52362.117284798536	122165.92814150496	78263.25152541675
697	24.9	2.0	55626.24948787579	127326.77984538968	85214.53109011427
698	24.9	2.25	55833.25886249935	120475.1932710241	75200.2603880056
699	24.9	2.5	56168.8830354374	100987.66537031194	72888.42059700143
693	24.9	1.0	51063.92975760484	119544.22029890178	75674.44547433525
694	24.9	1.25	53014.26906371985	124017.61842845984	80689.10053135676
701	25.0	1.25	53191.26698733233	128565.9600825168	78870.47876133259
706	25.0	2.5	59013.07477885544	145337.5839645161	90633.67488903001
705	25.0	2.25	55833.25886249935	120475.1932710241	75200.2603880056
702	25.0	1.5	51862.38916501981	110326.65522154944	79520.35988468754
700	25.0	1.0	51883.65789715626	116534.26021115003	76849.00467864209
703	25.0	1.75	53969.254216246874	134048.0568764543	85416.35798043344
704	25.0	2.0	56703.11314477192	126966.9189286569	78937.7701269576
